league,team,h_for,h_against,a_for,a_against,n_home,n_away
rs1,tekstilac odzaci,1.9574752814720395,2.9574752814720395,0.6748502312441659,3.4652566185916944,3,3
rs1,tsc,2.5430238462063146,1.9180071259194433,2.0714242441140094,2.6032626508499273,18,19
rs1,vojvodina,3.1351179473165667,1.8184714776228406,2.545240615144441,2.479053531699611,17,20
rs1,zeleznicar pancevo,2.7262892710338145,2.368328124538175,2.003030080078206,2.398366192008891,18,19
sa1,al ahli sc,3.5901940400129946,1.452870148191518,2.275696127338949,1.3390493847098184,17,17
sa1,al ettifaq,2.465686748441262,2.97851669728498,2.0834346493600084,2.3813499270214527,18,17
sa1,al fateh,2.7416622593459934,2.689704797383725,1.769242658274043,2.5783628423457574,17,16
sa1,al fayha,1.488242610698599,2.3909060983177386,1.910025944420489,2.6649072581520046,17,18
sa1,al hazem,2.06017753013607,2.502061972814652,2.1515622367179517,3.416790044523114,14,14
sa1,al hilal,3.513172313898455,1.0537751099097787,4.661533200098631,1.4763217000446203,18,16
sa1,al ittihad,2.503679006212367,2.7293308829511154,2.3304854322995054,2.7311441351128205,17,17
sa1,al khaleej,2.190875604681018,2.9325758105267457,2.6967874113227213,2.6895747333286684,16,17
sa1,al kholood,1.816605078806132,2.695800480830316,2.2115914715990375,2.4299063375062335,17,18
sa1,al najma,2.128216784354072,3.6781790332420448,1.558322011343403,3.6724309681190714,14,14
sa1,al nassr,4.278891747833208,1.7252206987809435,3.5055273694654496,1.0801800373279844,17,18
sa1,al okhdood,1.7938957358055458,3.2395978041476896,1.514641401104115,3.8862613964379498,18,16
sa1,al orubah,2.2748925050269793,2.856221283227021,3.299253650342916,4.07097158122623,4,3
sa1,al qadsiah,3.0964256095010487,1.7349651422977606,2.780858010040865,2.5193675915144103,18,17
sa1,al raed,2.987128776801088,4.655688809368156,3.1227395982585664,1.7064357368606806,3,4
sa1,al riyadh,1.8876573619256325,2.206861683875884,3.323585782649652,3.0157473402319743,18,16
sa1,al shabab,3.2266081015835795,2.4891382642894087,2.6086444447333257,2.0940019991255663,15,19
sa1,al taawon,2.5943703319970184,2.119092658822497,2.056509331258207,3.025350433733198,18,17
sa1,al wehda,1.923756131563968,2.0,2.2874562964994873,2.803933691677674,3,4
sa1,damac,1.8317682960530222,1.936795268080535,1.366556697405257,2.791046106567498,17,17
sa1,neom sc,2.4023171603799014,3.3501585167562475,2.8560718063343966,2.206674911938985,14,15
sp1,alaves,2.152598602216222,2.480600505911839,1.713840474971461,2.67524925035451,19,19
sp1,ath bilbao,2.7919971548243625,1.7884109991291959,2.4047731989481296,2.471125217155753,19,19
sp1,atl. madrid,3.333595208580934,1.6194963842765955,2.190795618739357,2.3179184960569277,19,19
sp1,barcelona,4.055046042430137,1.3770511543096058,3.529140874277195,2.5302343793904876,20,18
sp1,betis,2.7982744290296284,1.381082679320121,2.745641269649251,2.382137616003328,18,20
sp1,celta vigo,2.6003077590653634,2.1415083139607813,2.51232666247649,2.6391347035278976,19,19
sp1,elche,2.9363845856061066,3.1144633636623076,1.6256723216597735,3.07728034199985,16,15
sp1,espanyol,2.7835420579844645,2.5279363884754877,1.726642860185202,3.55584027029539,18,20
sp1,getafe,1.4757013142825617,2.0222675929132383,1.952890220796512,3.001302151560678,18,19
sp1,girona,3.0091055845293866,2.703776365117364,1.7986795516874063,3.02121035867167,19,19
sp1,las palmas,0.9809188806938549,2.2955831041153765,0.6623555722774088,2.6623555722774084,4,3
sp1,leganes,1.3349234276326416,2.317427943574454,2.060396486271478,1.72284844594988,3,4
sp1,levante,2.571032556504083,2.2657963390653464,1.8353291656342878,4.087042170195102,16,15
sp1,mallorca,2.4939979739687375,2.1504724354802818,1.5029559183364747,3.290163516768877,19,19
sp1,osasuna,2.4687321836451903,1.9401120159160279,1.6526417363786894,2.694209313144833,18,20
sp1,oviedo,1.775724943557671,2.3693370561537925,1.800888807790388,3.7677786408462435,15,16
sp1,rayo vallecano,2.839162111832798,1.76560643028712,2.1099840862965236,2.1972501056496734,19,19
sp1,real madrid,4.365612337667551,2.212902386483987,2.8107485532089234,1.485865144570309,20,18
sp1,real sociedad,2.8193610404474283,2.425445772496396,2.092971559629045,2.521725972417747,19,19
sp1,sevilla,2.1886083176879647,1.8003345125717058,2.391217086353972,2.66974457277034,20,18
sp1,valencia,2.4233047207227285,1.9754611463007608,2.1425192606484695,1.895326713631547,18,20
sp1,valladolid,1.965704435153943,2.7225812593246177,1.0014644555685415,2.2335900230396524,4,3
sp1,villarreal,2.463778526393325,2.0405361596276617,1.7859694061456912,2.392804155039512,20,19
sp2,albacete,2.1553098671461672,2.394485575670956,2.568104885253121,2.4095781506826772,21,22
sp2,almeria,3.1972560006425486,2.5132234499337427,2.073451467357437,3.168124603328727,23,21
sp2,andorra,2.717092555090338,1.2075842878225806,2.837893504091363,3.1149628905522704,18,18
sp2,burgos cf,1.9649056208927147,1.605980896048553,1.2593107564372579,2.492013052889493,22,21
sp2,cadiz cf,1.8655555295004116,3.113535911672534,1.47665028013407,2.9351188309554925,21,22
sp2,castellon,2.89563128665175,2.0322599573353197,1.8252209860321298,2.8606553584754506,21,21
sp2,ceuta,2.2049104436340117,2.1518831406035632,1.4322443959177389,3.5782064568750407,17,19
sp2,cordoba,3.0642363074439074,1.9238700569563933,3.0231354945792885,2.8288851851069983,21,22
sp2,cultural leonesa,2.4355080427198073,2.483475361715048,1.9423727571492087,2.707056958929279,18,18
sp2,dep. la coruna,2.296510952825071,1.6448044111087887,2.408455706764035,1.9065236365996714,21,21
sp2,eibar,2.9743282825201014,1.5358412121401603,1.2649082618796526,2.0878908482184664,23,20
sp2,elche,3.361099302336645,2.0316064798923508,1.2637901348090057,1.7472834663804444,3,4
sp2,eldense,2.357234198531166,2.0956255011898755,2.221245245899023,4.4980658207563735,3,4
sp2,fc cartagena sad,0.7267624432507278,3.385626059007273,1.7635049405098207,5.0,4,3
sp2,gijon,3.021760919197958,1.530722273039467,2.0948567641964027,2.886433300099874,21,21
sp2,granada cf,2.2257826331696484,1.596264445588129,1.834028530370134,2.1393659052779026,21,22
sp2,huesca,2.1895297285674626,2.2768455031505765,1.7219303332869438,2.5210515808402683,22,21
sp2,las palmas,2.850981275970063,1.838456758429923,2.0466855071107073,2.174176574229244,19,17
sp2,leganes,2.631512511629469,1.981007382483484,2.079833921488096,2.691931477607866,17,19
sp2,levante,3.794288915923478,1.4634864631822047,3.047858472836,1.7122824831603598,4,3
sp2,malaga,3.5066494382915123,2.207585165917297,2.5003186280257967,3.176024015563223,22,21
sp2,mirandes,3.664070879647628,2.139288596891539,1.6811435197120075,2.9522523959459614,23,22
sp2,oviedo,2.3111133931005896,1.1623720140491076,1.642555262405258,1.7789294076858442,5,6
sp2,racing club ferrol,2.965479741680864,2.017197161426581,1.6484702163567397,1.3352827376028436,4,3
sp2,racing santander,3.684375618969947,2.4593721592815734,1.8854856594088478,2.331675567598539,22,23
sp2,real sociedad b,2.269103074846104,2.3568708314809563,2.708921027688279,2.767899100582615,18,18
sp2,tenerife,0.3105135075412443,0.6671998628582312,1.5055148495289532,1.5897919841096664,3,4
sp2,valladolid,2.5971133976979877,1.542527697923143,1.3214006038857817,2.6573028748482685,18,18
sp2,zaragoza,2.4150205238657376,1.7595566763308468,2.30440267253656,2.549114564961228,21,22
sw1,aarau,2.0,2.0,1.0,3.0,1,1
sw1,basel,2.9781917659888695,1.8688775865670424,3.1865143238557847,3.946766828559721,19,20
sw1,grasshoppers,2.0916696677616753,2.437239881780604,2.6996600673704854,2.5287344555013442,20,21
sw1,lausanne,2.904862640655617,2.4083358941736064,2.801042601347326,3.020008024701043,20,19
sw1,lugano,2.1535406588805612,3.2119657003711115,2.700734495368905,2.4651023923862727,18,21
sw1,luzern,2.6978121456217194,2.463642052105279,1.9264870889370462,2.9160019212261252,20,19
sw1,servette,2.407981259110541,2.010212861489667,2.7234252157059715,1.6387499521013325,21,18
sw1,sion,2.863036890764846,2.443482248820621,2.2767497733995827,2.3096185706832166,20,19
sw1,st. gallen,2.6215774990868606,2.5416940155078342,2.6792592046620327,2.4016664840564173,20,19
sw1,thun,3.906810369647699,2.034376635402561,3.1460404875906756,2.3678662257977443,17,16
sw1,winterthur,2.3004100870786552,3.4663594551770567,1.9939344851253136,3.5934185748584686,19,20
sw1,young boys,3.368277671019827,2.4652055395996753,2.4274508842819347,3.109765785282154,19,20
sw1,yverdon,2.0201252466507285,2.6841201761566724,0.6138752233577263,3.5768551341370025,3,3
sw1,zurich,2.9525863044023137,2.8379127023373854,1.6659733186373318,2.701665716878371,19,20
tr1,adana demirspor,2.033363360359266,2.6734528280960763,1.6894864924587556,4.59714079690727,4,3
tr1,alanyaspor,2.421000114217556,1.4753587765391805,2.060276632184832,2.620911077949175,19,18
tr1,antalyaspor,2.0309999894494015,2.9035183980085577,1.863586400780303,2.384982550091116,18,18
tr1,basaksehir,2.743101588697255,2.563557204717296,2.454964984561208,2.209843957936742,18,19
tr1,besiktas,4.203284676071946,1.9214418213134163,2.6024395782690193,2.863697470033515,18,19
tr1,bodrumspor,1.66313778975731,1.9758222327732535,2.0692869793287407,2.0346434896643704,3,2
tr1,eyupspor,1.9002356951641595,2.990239543100995,1.2490484027536852,2.7020425839969424,18,18
tr1,fenerbahce,3.5751675503395983,1.5950530242101892,3.36365747275859,1.992398774056441,19,18
tr1,galatasaray,4.55653688276126,1.4102858447228213,1.9824333226041686,2.617631446621556,18,18
tr1,gaziantep,2.8034238040650292,2.4415720635527114,2.0036414118284487,3.3685316474643003,17,19
tr1,genclerbirligi,2.073386817017285,2.2991871532896817,0.9461758792336015,3.711431940128059,15,15
tr1,goztepe,3.0385088708997134,1.57517949439769,2.1839450315054543,2.253696286382307,19,18
tr1,hatayspor,3.585313464020979,3.056875642680653,2.5066084664405315,5.087739541548019,2,4
tr1,karagumruk,1.7404152391114338,2.399705382687684,2.2089390314623167,4.108720078958572,15,15
tr1,kasimpasa,1.7709270609938157,1.875718687769182,1.057761595978662,2.5070102600187325,19,17
tr1,kayserispor,2.5124618532649206,2.816421141507463,2.034492890444549,3.5929210807205214,17,19
tr1,kocaelispor,1.5715941416386525,1.5933804585919917,1.5968683218044015,1.9802755706266053,16,14
tr1,konyaspor,2.501493300524589,1.2491276365510644,2.4055787045428327,2.664840749428015,18,17
tr1,rizespor,2.883409681317478,2.2189331550640308,1.999132481940159,2.4450498855217115,19,18
tr1,samsunspor,2.964357004146636,1.4611542882180888,1.9480216696406687,2.0507255198265373,18,18
tr1,sivasspor,2.444326259238847,0.481442086412949,0.673050536409286,3.3968430671429224,2,4
tr1,trabzonspor,3.0189168324833124,1.7683036826768899,2.377401972327715,1.910714972617597,18,19
tr2,adana demirspor,1.6381680271917511,5.174824262258896,0.8270825159905311,5.086897550731907,18,18
tr2,adanaspor as,0.0,5.871317087761534,4.8614260413425185,3.103930468993112,2,2
tr2,amedspor,4.052904135024396,1.740968004231132,2.494442856536469,2.124019877284542,20,20
tr2,ankaragucu,2.9678292719403836,1.9678292719403836,3.0,1.0,2,1
tr2,bandirmaspor,2.7935849097710377,1.3729310274939042,1.7107088278649305,2.4218069434124088,22,22
tr2,bodrumspor,1.8337592986650555,1.8699044624281633,2.4356503112737706,2.212931041873912,18,18
tr2,boluspor,2.5655706704814123,1.8858469740201933,1.9829017252115935,2.998287016796609,21,22
tr2,corum,3.0242188147672575,1.5156760585238969,2.289162166990598,1.515410366625005,19,21
tr2,erokspor,2.9611962079533862,1.3823149211926318,3.5401988622203326,1.4765314407099441,20,20
tr2,erzurumspor,3.4086329715679087,1.263811956304406,2.3866046085700736,1.433212392145957,20,21
tr2,genclerbirligi,2.4826782551678153,0.0,10.0,0.5160853640298082,2,2
tr2,hatayspor,1.1326412759950995,3.6036656367649607,1.3597264085647027,4.3338181391209085,18,18
tr2,igdir fk,2.704967611846052,2.409586006501962,2.074263051938258,2.5529038991389092,20,20
tr2,istanbulspor as,2.536413777760064,1.843250865491564,2.8289421434996287,2.2283501853088095,21,20
tr2,karagumruk,3.0324857891466124,0.6381660517331957,1.0,1.0,3,2
tr2,keciorengucu,2.3462437808909686,1.8351315370326258,2.1269612099672592,2.090551287868607,20,20
tr2,kocaelispor,2.9653565103356296,1.4826782551678148,3.413391275839074,1.9653565103356294,2,2
tr2,manisa fk,3.015345232120961,2.7990459945138864,1.6543160914742625,2.3920411910772192,19,20
tr2,pendikspor,2.144148118815537,1.409150838777867,2.9669608930785887,2.294307201729742,20,20
tr2,sakaryaspor,2.4799200981308926,2.3664162108850872,1.8474884660209303,2.980502383440996,20,20
tr2,sanliurfaspor,1.5160853640298082,1.4517439079105752,1.962884172825898,2.074231654348204,2,2
tr2,sariyer,2.5500877708090366,1.91158497465394,1.7375138162423762,2.6301310453330284,18,18
tr2,serik spor,2.1862165802135998,2.8373052238274696,2.10029446123609,2.043941180003301,18,18
tr2,sivasspor,2.181296978661793,1.4263725949225348,1.7607399993329609,2.1683395580543783,18,18
tr2,umraniyespor,2.642737748686693,2.0468100992070175,1.783191852331291,2.910457538101269,20,20
tr2,vanspor fk,2.338180582673424,1.692149687680819,2.123114738964045,2.704685706170734,18,18
tr2,yeni malatyaspor,0.35169316993327554,9.021923166435105,1.0,10.0,3,1
