match_date,league,home_team,away_team,market,model_probability,fair_odds,offered_odds,edge,won
2025-12-26,E1,sheff wed,hull city,X2,0.8312915252734199,1.2029474252983516,,,True
2025-12-27,I1,lecce,como,X2,0.8583759581586832,1.1649906902624778,,,True
2025-12-27,I1,udinese,lazio,X2,0.8543896748907969,1.1704261291872637,,,True
2025-12-27,I1,pisa,juventus,X2,0.8278424104169901,1.2079593741715804,,,True
2025-12-29,E1,sheff wed,blackburn,X2,0.8016698637406705,1.2473962727423749,,,True
2025-12-30,E0,chelsea,bournemouth,1X,0.8379306102718618,1.1934162420388912,,,True
2026-01-01,E1,charlton,coventry,X2,0.8357352816861128,1.1965511351662452,,,True
2026-01-02,I1,cagliari,ac milan,X2,0.8318214170668702,1.2021811166225478,,,True
2026-01-02,SP1,rayo vallecano,getafe,1X,0.8053991879840938,1.2416203230884675,,,True
2026-01-03,P1,estrela amadora,braga,X2,0.8557070128874367,1.168624289551714,,,True
2026-01-03,E0,bournemouth,arsenal,X2,0.8466197245510774,1.1811678502178211,,,True
2026-01-03,SP1,celta de vigo,valencia,1X,0.831725459064866,1.2023198149114376,,,True
2026-01-03,F1,lille,stade rennais,1X,0.8284550291950195,1.2070661227944561,,,False
2026-01-03,SP1,ca osasuna,athletic club,1X,0.8066789444575176,1.2396505535079865,,,True
2026-01-04,E0,man city,chelsea,1X,0.8505213826126314,1.1757493937756158,,,True
2026-01-04,SP1,rcd mallorca,girona,1X,0.8403615946100746,1.1899639469649932,,,False
2026-01-04,P1,alverca,famalicão,X2,0.8353094524303164,1.1971611204572385,,,False
2026-01-04,I1,inter,bologna,1X,0.8344678152724264,1.1983685670052269,,,True
2026-01-04,SP1,sevilla fc,levante,1X,0.8320487182227221,1.2018527017697067,,,False
2026-01-07,E0,newcastle,leeds,1X,0.813366155975123,1.2294585810509004,,,True
2026-01-09,D1,frankfurt,dortmund,X2,0.8376231227027963,1.1938543396142827,,,True
2026-01-10,N1,az alkmaar,fc volendam,1X,0.857087108532621,1.1667425516550511,,,True
2026-01-10,N1,fc twente,pec zwolle,1X,0.8524663728686019,1.1730667998491697,,,True
2026-01-10,N1,fc groningen,nac breda,1X,0.8366979341825429,1.195174458004374,,,True
2026-01-10,I1,roma,sassuolo,1X,0.8279740674515115,1.2077672952704679,,,True
2026-01-10,D1,freiburg,hamburg,1X,0.818122726566036,1.2223105012586195,,,True
2026-01-11,I1,fiorentina,ac milan,X2,0.8381941366797595,1.1930410345760507,,,True
2026-01-11,I1,hellas verona,lazio,X2,0.8191177692672662,1.2208256706414027,,,True
2026-01-12,I1,juventus,cremonese,1X,0.8025917872162582,1.2459634099526988,,,True
2026-01-14,I1,napoli,parma,1X,0.8652002760257782,1.1558017579391127,,,True
2026-01-15,I1,hellas verona,bologna,X2,0.8185808456337276,1.2216264347424617,,,True
2026-01-16,SP1,espanyol,girona,1X,0.8610259170722369,1.1614052262216676,,,False
2026-01-16,I1,pisa,atalanta,X2,0.8506409402770815,1.1755841420873387,,,True
2026-01-16,F1,psg,lille,1X,0.821714746415113,1.2169673288238898,,,True
2026-01-17,N1,fortuna sittard,psv,X2,0.8589670367821675,1.1641890284243797,,,True
2026-01-17,I1,cagliari,juventus,X2,0.8544852112765371,1.1702952687806905,,,False
2026-01-17,P1,gil vicente,nacional,1X,0.8542073090534081,1.1706760049947973,,,True
2026-01-17,I1,napoli,sassuolo,1X,0.8385294315086691,1.1925639845471083,,,True
2026-01-17,E0,tottenham,west ham,1X,0.8305025616190146,1.2040902053939007,,,False
2026-01-18,SP1,celta de vigo,rayo vallecano,1X,0.8636503431971765,1.1578759944656145,,,True
2026-01-18,SP1,real sociedad,barcelona,X2,0.8611418698692738,1.1612488429482655,,,False
2026-01-18,F1,lyon,stade brestois,1X,0.850120027566704,1.176304483570746,,,True
2026-01-18,E0,wolves,newcastle,X2,0.8466414753025205,1.1811375052736244,,,True
2026-01-18,E0,aston villa,everton,1X,0.8359379782333543,1.1962609978713605,,,False
2026-01-19,SP1,elche cf,sevilla fc,1X,0.8127168723657078,1.230440801713808,,,True
2026-01-19,E0,brighton,bournemouth,1X,0.8058932972749407,1.2408590608476513,,,True
2026-01-21,N1,az alkmaar,excelsior,1X,0.8453495670572483,1.1829425825355377,,,True
2026-01-23,P1,casa pia,avs fs,1X,0.8690462318218548,1.150686768301861,,,True
2026-01-23,E1,derby,west brom,1X,0.8070695250693971,1.239050625674428,,,True
2026-01-24,D1,leverkusen,werder bremen,1X,0.8585979443981602,1.1646894876984086,,,True
2026-01-24,N1,ajax,fc volendam,1X,0.8534858397429561,1.1716656017411717,,,True
2026-01-24,D1,union berlin,dortmund,X2,0.8487756816511736,1.178167590822867,,,True
2026-01-24,N1,fc twente,excelsior,1X,0.8460492510715527,1.1819642872249612,,,True
2026-01-24,I1,lecce,lazio,X2,0.815911595735863,1.2256229783057677,,,True
2026-01-25,E0,brentford,nott'm forest,1X,0.8631474968641621,1.1585505416316755,,,False
2026-01-25,I1,atalanta,parma,1X,0.815177385828426,1.2267268663049915,,,True
2026-01-26,SP1,girona,getafe,1X,0.800590017537508,1.2490787770197866,,,True
2026-01-27,D1,werder bremen,hoffenheim,X2,0.8461945787940948,1.1817612935137118,,,True
2026-01-31,D1,leipzig,mainz,1X,0.8650772005298853,1.155966195141278,,,False
2026-01-31,SP1,levante,atlético,X2,0.8573899208234098,1.1663304824479765,,,True
2026-01-31,I1,napoli,fiorentina,1X,0.8446325402458909,1.1839468080508457,,,True
2026-01-31,E0,leeds,arsenal,X2,0.8377435620401799,1.193682703528837,,,True
2026-01-31,E1,ipswich,preston,1X,0.8293693002190501,1.2057354904936601,,,True
2026-02-01,SP1,real betis,valencia,1X,0.8616806601982689,1.1605227390967605,,,True
2026-02-01,E0,tottenham,man city,X2,0.836424319453525,1.1955654286252062,,,True
2026-02-01,F1,angers sco,fc metz,1X,0.8207607700852523,1.2183818189752542,,,True
2026-02-01,E0,aston villa,brentford,1X,0.8153152313871944,1.2265194632738297,,,False
2026-02-01,D1,stuttgart,freiburg,1X,0.8126944200413461,1.2304747951254849,,,True
2026-02-02,I1,udinese,roma,X2,0.8619591353100906,1.1601478063577215,,,False
2026-02-02,E0,sunderland,burnley,1X,0.8311359431383631,1.203172607629033,,,True
2026-02-07,D1,st. pauli,stuttgart,X2,0.8587100344825672,1.1645374571668652,,,False
2026-02-07,F1,fc nantes,lyon,X2,0.8192394763774232,1.2206443034482148,,,True
2026-02-07,E0,man utd,tottenham,1X,0.8068501047370767,1.2393875815705122,,,True
2026-02-07,E1,preston,portsmouth,1X,0.8027739606614573,1.2456806635532067,,,True
2026-02-07,D1,mönchengladbach,leverkusen,X2,0.8022448025589568,1.2465023105294724,,,True
2026-02-08,I1,sassuolo,inter,X2,0.8637059607908927,1.1578014340485776,,,True
2026-02-08,I1,juventus,lazio,1X,0.838941232448806,1.1919786050818788,,,True
2026-02-08,SP1,alavés,getafe,1X,0.8287049573486885,1.2067020851417893,,,False
2026-02-08,P1,nacional,casa pia,1X,0.8189234409389324,1.2211153692870913,,,True
2026-02-08,I1,bologna,parma,1X,0.8078314594143726,1.2378819719709078,,,False
2026-02-09,I1,atalanta,cremonese,1X,0.8415921652341981,1.1882239893734279,,,True
2026-02-09,I1,roma,cagliari,1X,0.8412127492877904,1.1887599193505403,,,True
2026-02-09,P1,porto,sporting,1X,0.8025568768676283,1.2460176080018033,,,True
2026-02-10,E0,chelsea,leeds,1X,0.8679282677149949,1.1521689489762927,,,True
2026-02-10,E1,birmingham,west brom,1X,0.8217645009654776,1.2168936463246056,,,True
2026-02-11,E0,nott'm forest,wolves,1X,0.8610964549855415,1.1613100880978435,,,True
2026-02-11,E0,crystal palace,burnley,1X,0.8585611843222632,1.1647393549352998,,,False
2026-02-12,E0,brentford,arsenal,X2,0.8290888359830637,1.2061433667892587,,,True
2026-02-13,F1,monaco,fc nantes,1X,0.855380777352492,1.169069993711014,,,True
2026-02-13,F1,stade rennais,psg,X2,0.8550296372783508,1.1695501025942272,,,False
2026-02-14,D1,hoffenheim,freiburg,1X,0.8516016611165883,1.1742579255761871,,,True
2026-02-14,SP1,getafe,villarreal,X2,0.8426952843312202,1.1866685605030054,,,False
2026-02-14,D1,stuttgart,1.fc köln,1X,0.8236584412391678,1.2140954914461048,,,True
2026-02-14,F1,marseille,r. strasbourg,1X,0.8057788783904213,1.2410352601914112,,,True
2026-02-15,N1,feyenoord,go ahead eagles,1X,0.835312314177266,1.1971570190305907,,,True
2026-02-15,D1,augsburg,heidenheim,1X,0.8181731571332167,1.2222351604688222,,,True
2026-02-18,SP1,levante,villarreal,X2,0.8197009427072084,1.2199571183818843,,,True
2026-02-20,I1,sassuolo,hellas verona,1X,0.834660642201796,1.198091714690232,,,True
2026-02-21,F1,toulouse,paris fc,1X,0.8542603410639206,1.1706033300744958,,,True
2026-02-21,E1,west brom,coventry,X2,0.8449482432718123,1.1835044429796027,,,True
2026-02-21,E0,aston villa,leeds,1X,0.8362050413666187,1.1958789418031845,,,True
2026-02-21,SP1,ca osasuna,real madrid,X2,0.8131400212112943,1.2298004942744667,,,False
2026-02-21,D1,1.fc köln,hoffenheim,X2,0.8118524690030922,1.2317508884686181,,,True
2026-02-22,E0,tottenham,arsenal,X2,0.8544696383842856,1.1703165976627297,,,True
2026-02-22,SP1,celta de vigo,rcd mallorca,1X,0.8365451578271956,1.1953927300199245,,,True
2026-02-22,N1,utrecht,pec zwolle,1X,0.8178515693971466,1.2227157560351913,,,True
2026-02-23,P1,famalicão,casa pia,1X,0.8480957904486396,1.1791120900046015,,,True
2026-02-24,E1,middlesbrough,leicester,1X,0.8311595146122858,1.2031384859577454,,,True
