tourney_id,tourney_name,surface,tourney_level,tourney_date,match_date,round,best_of,minutes,winner_id,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,total_games,w_sets,l_sets,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,w_1stServeIn_pct,w_1stServeWon_pct,w_2ndServeWon_pct,w_aceRate,w_bpSaved_pct,w_returnPtsWon_pct,w_bpConverted_pct,l_1stServeIn_pct,l_1stServeWon_pct,l_2ndServeWon_pct,l_aceRate,l_bpSaved_pct,l_returnPtsWon_pct,l_bpConverted_pct
2018-1074,Hong Kong,Hard,I,20181008.0,2018-10-08,R32,3.0,86.0,202469.0,Garbine Muguruza,R,182.0,ESP,24.9,13.0,3170.0,204427.0,Sara Sorribes Tormo,R,176.0,ESP,21.9,86.0,710.0,6-3 6-1,16.0,2.0,0.0,3.0,2.0,65.0,44.0,29.0,10.0,8.0,4.0,5.0,0.0,2.0,40.0,25.0,13.0,4.0,8.0,2.0,7.0,0.676923076923077,0.6590909090909091,0.4761904761904761,0.375,0.8,0.575,0.7142857142857143,0.625,0.52,0.2666666666666666,0.0,0.2857142857142857,0.4,0.2
2018-0528,Linz,Hard,I,20181008.0,2018-10-08,SF,3.0,104.0,202429.0,Camila Giorgi,R,168.0,ITA,26.7,32.0,1533.0,202421.0,Alison Van Uytvanck,R,173.0,BEL,24.5,56.0,1048.0,6-3 6-4,19.0,2.0,0.0,5.0,5.0,90.0,53.0,34.0,23.0,10.0,6.0,6.0,2.0,1.0,66.0,40.0,23.0,16.0,9.0,5.0,7.0,0.5888888888888889,0.6415094339622641,0.6216216216216216,0.5,1.0,0.4090909090909091,0.2857142857142857,0.6060606060606061,0.575,0.6153846153846154,0.2222222222222222,0.7142857142857143,0.3666666666666666,0.0
2018-1074,Hong Kong,Hard,I,20181008.0,2018-10-08,R32,3.0,90.0,211702.0,Nao Hibino,R,163.0,JPN,23.8,125.0,474.0,201325.0,Samantha Stosur,R,172.0,AUS,34.5,69.0,835.0,6-3 6-3,18.0,2.0,0.0,5.0,4.0,72.0,41.0,31.0,16.0,9.0,11.0,11.0,5.0,2.0,64.0,39.0,25.0,10.0,9.0,6.0,9.0,0.5694444444444444,0.7560975609756098,0.5161290322580645,0.5555555555555556,1.0,0.453125,0.3333333333333333,0.609375,0.6410256410256411,0.4,0.5555555555555556,0.6666666666666666,0.3472222222222222,0.0
2018-0528,Linz,Hard,I,20181008.0,2018-10-08,R32,3.0,85.0,206420.0,Ekaterina Alexandrova,R,175.0,RUS,23.8,119.0,499.0,211701.0,Katerina Siniakova,R,174.0,CZE,22.4,33.0,1517.0,7-5 6-0,18.0,2.0,0.0,8.0,4.0,80.0,43.0,31.0,13.0,9.0,10.0,13.0,0.0,2.0,54.0,31.0,14.0,6.0,9.0,6.0,13.0,0.5375,0.7209302325581395,0.3513513513513513,0.8888888888888888,0.7692307692307693,0.6296296296296297,0.5384615384615384,0.5740740740740741,0.4516129032258064,0.2608695652173913,0.0,0.4615384615384615,0.45,0.2307692307692307
2018-0528,Linz,Hard,I,20181008.0,2018-10-08,R32,3.0,118.0,201492.0,Andrea Petkovic,R,180.0,GER,31.0,82.0,760.0,201504.0,Julia Goerges,R,180.0,GER,29.9,9.0,3785.0,1-6 7-5 6-4,29.0,2.0,1.0,3.0,6.0,101.0,65.0,38.0,18.0,15.0,9.0,14.0,13.0,4.0,81.0,49.0,35.0,16.0,14.0,4.0,8.0,0.6435643564356436,0.5846153846153846,0.5,0.2,0.6428571428571429,0.3703703703703703,0.5,0.6049382716049383,0.7142857142857143,0.5,0.9285714285714286,0.5,0.4455445544554455,0.3571428571428571
2018-0528,Linz,Hard,I,20181008.0,2018-10-08,R32,3.0,66.0,201693.0,Timea Babos,R,179.0,HUN,25.4,64.0,916.0,202499.0,Donna Vekic,R,179.0,CRO,22.2,37.0,1425.0,6-1 6-1,14.0,2.0,0.0,4.0,1.0,64.0,38.0,29.0,12.0,7.0,9.0,9.0,3.0,4.0,41.0,19.0,15.0,4.0,7.0,3.0,8.0,0.59375,0.7631578947368421,0.4615384615384615,0.5714285714285714,1.0,0.5365853658536586,0.625,0.4634146341463415,0.7894736842105263,0.1818181818181818,0.4285714285714285,0.375,0.359375,0.0
2018-1074,Hong Kong,Hard,I,20181008.0,2018-10-08,R16,3.0,51.0,201568.0,Kristina Kucova,R,163.0,SVK,28.3,317.0,141.0,202600.0,Viktoriya Tomova,R,170.0,BUL,23.6,162.0,366.0,6-1 6-0,13.0,2.0,0.0,2.0,3.0,46.0,29.0,20.0,10.0,6.0,8.0,8.0,1.0,0.0,36.0,27.0,8.0,2.0,7.0,3.0,9.0,0.6304347826086957,0.6896551724137931,0.5882352941176471,0.3333333333333333,1.0,0.7222222222222222,0.6666666666666666,0.75,0.2962962962962963,0.2222222222222222,0.1428571428571428,0.3333333333333333,0.3478260869565217,0.0
2018-0528,Linz,Hard,I,20181008.0,2018-10-08,QF,3.0,146.0,202421.0,Alison Van Uytvanck,R,173.0,BEL,24.5,56.0,1048.0,201366.0,Barbora Strycova,R,164.0,CZE,32.5,29.0,1785.0,3-6 6-4 6-4,29.0,2.0,1.0,6.0,5.0,99.0,70.0,49.0,15.0,15.0,7.0,10.0,0.0,2.0,101.0,69.0,45.0,16.0,14.0,11.0,14.0,0.7070707070707071,0.7,0.5172413793103449,0.4,0.7,0.396039603960396,0.2142857142857142,0.6831683168316832,0.6521739130434783,0.5,0.0,0.7857142857142857,0.3535353535353535,0.3
2018-1074,Hong Kong,Hard,I,20181008.0,2018-10-08,R16,3.0,75.0,202469.0,Garbine Muguruza,R,182.0,ESP,24.9,13.0,3170.0,202536.0,Ana Bogdan,R,171.0,ROU,25.8,78.0,783.0,6-2 6-1,15.0,2.0,0.0,4.0,0.0,52.0,36.0,27.0,9.0,8.0,6.0,7.0,0.0,0.0,50.0,33.0,15.0,6.0,7.0,6.0,11.0,0.6923076923076923,0.75,0.5625,0.5,0.8571428571428571,0.58,0.4545454545454545,0.66,0.4545454545454545,0.3529411764705882,0.0,0.5454545454545454,0.3076923076923077,0.1428571428571428
2018-0528,Linz,Hard,I,20181008.0,2018-10-08,QF,3.0,82.0,206420.0,Ekaterina Alexandrova,R,175.0,RUS,23.8,119.0,499.0,201499.0,Anastasia Pavlyuchenkova,R,177.0,RUS,27.2,35.0,1440.0,6-3 7-5,21.0,2.0,0.0,3.0,3.0,78.0,55.0,36.0,8.0,11.0,3.0,6.0,1.0,3.0,59.0,43.0,23.0,6.0,10.0,1.0,6.0,0.7051282051282052,0.6545454545454545,0.3478260869565217,0.2727272727272727,0.5,0.5084745762711864,0.8333333333333334,0.7288135593220338,0.5348837209302325,0.375,0.1,0.1666666666666666,0.4358974358974359,0.5
2018-1074,Hong Kong,Hard,I,20181008.0,2018-10-08,R16,3.0,84.0,215035.0,Dayana Yastremska,R,175.0,UKR,18.3,102.0,591.0,202453.0,Saisai Zheng,R,170.0,CHN,24.6,58.0,991.0,6-3 6-3,18.0,2.0,0.0,1.0,1.0,52.0,37.0,21.0,8.0,9.0,3.0,6.0,0.0,3.0,65.0,44.0,25.0,5.0,9.0,8.0,14.0,0.7115384615384616,0.5675675675675675,0.5333333333333333,0.1111111111111111,0.5,0.5384615384615384,0.4285714285714285,0.676923076923077,0.5681818181818182,0.238095238095238,0.0,0.5714285714285714,0.4423076923076923,0.5
2018-1076,Tianjin,Hard,I,20181008.0,2018-10-08,R32,3.0,121.0,214544.0,Aryna Sabalenka,R,182.0,BLR,20.4,11.0,3265.0,213550.0,Sofia Kenin,R,170.0,USA,19.8,50.0,1073.0,7-6(4) 4-6 6-0,16.0,1.0,1.0,10.0,3.0,97.0,65.0,46.0,14.0,14.0,7.0,10.0,0.0,3.0,99.0,68.0,37.0,15.0,14.0,3.0,8.0,0.6701030927835051,0.7076923076923077,0.4375,0.7142857142857143,0.7,0.4747474747474747,0.625,0.6868686868686869,0.5441176470588235,0.4838709677419355,0.0,0.375,0.3814432989690721,0.3
2018-0528,Linz,Hard,I,20181008.0,2018-10-08,R32,3.0,88.0,201540.0,Kristina Mladenovic,R,184.0,FRA,25.4,48.0,1121.0,211279.0,Harriet Dart,R,175.0,GBR,22.1,170.0,339.0,6-3 6-4,19.0,2.0,0.0,5.0,4.0,74.0,47.0,35.0,13.0,10.0,3.0,4.0,0.0,1.0,59.0,33.0,21.0,13.0,9.0,3.0,6.0,0.6351351351351351,0.7446808510638298,0.4814814814814814,0.5,0.75,0.423728813559322,0.5,0.559322033898305,0.6363636363636364,0.5,0.0,0.5,0.3513513513513513,0.25
2018-0528,Linz,Hard,I,20181008.0,2018-10-08,SF,3.0,99.0,206420.0,Ekaterina Alexandrova,R,175.0,RUS,23.8,119.0,499.0,201492.0,Andrea Petkovic,R,180.0,GER,31.0,82.0,760.0,0-6 6-4 6-0,22.0,2.0,1.0,7.0,3.0,73.0,41.0,24.0,17.0,11.0,7.0,10.0,0.0,1.0,86.0,55.0,32.0,13.0,11.0,11.0,15.0,0.5616438356164384,0.5853658536585366,0.53125,0.6363636363636364,0.7,0.4767441860465116,0.2666666666666666,0.6395348837209303,0.5818181818181818,0.4193548387096774,0.0,0.7333333333333333,0.4383561643835616,0.3
2018-1074,Hong Kong,Hard,I,20181008.0,2018-10-08,R16,3.0,163.0,202503.0,Luksika Kumkhum,R,167.0,THA,25.2,105.0,579.0,201427.0,Alize Cornet,R,173.0,FRA,28.7,44.0,1175.0,6-4 4-6 7-6(5),20.0,1.0,1.0,1.0,1.0,108.0,69.0,41.0,20.0,16.0,7.0,13.0,1.0,3.0,105.0,72.0,43.0,17.0,16.0,5.0,11.0,0.6388888888888888,0.5942028985507246,0.5128205128205128,0.0625,0.5384615384615384,0.4285714285714285,0.5454545454545454,0.6857142857142857,0.5972222222222222,0.5151515151515151,0.0625,0.4545454545454545,0.4351851851851852,0.4615384615384615
2018-1074,Hong Kong,Hard,I,20181008.0,2018-10-08,R32,3.0,60.0,202453.0,Saisai Zheng,R,170.0,CHN,24.6,58.0,991.0,202434.0,Aleksandra Krunic,R,163.0,SRB,25.5,59.0,985.0,6-1 6-3,16.0,2.0,0.0,2.0,4.0,56.0,39.0,26.0,8.0,8.0,3.0,5.0,0.0,1.0,42.0,28.0,9.0,6.0,8.0,1.0,7.0,0.6964285714285714,0.6666666666666666,0.4705882352941176,0.25,0.6,0.6428571428571429,0.8571428571428571,0.6666666666666666,0.3214285714285714,0.4285714285714285,0.0,0.1428571428571428,0.3928571428571428,0.4
2018-0528,Linz,Hard,I,20181008.0,2018-10-08,R16,3.0,139.0,202506.0,Margarita Gasparyan,R,183.0,RUS,24.1,137.0,433.0,202428.0,Kiki Bertens,R,182.0,NED,26.8,10.0,3740.0,7-5 2-6 7-6(3),20.0,1.0,1.0,4.0,6.0,93.0,56.0,37.0,18.0,16.0,7.0,12.0,4.0,4.0,91.0,52.0,35.0,18.0,16.0,3.0,7.0,0.6021505376344086,0.6607142857142857,0.4864864864864865,0.25,0.5833333333333334,0.4175824175824176,0.5714285714285714,0.5714285714285714,0.6730769230769231,0.4615384615384615,0.25,0.4285714285714285,0.4086021505376344,0.4166666666666667
2018-0528,Linz,Hard,I,20181008.0,2018-10-08,R16,3.0,79.0,202429.0,Camila Giorgi,R,168.0,ITA,26.7,32.0,1533.0,213525.0,Jil Teichmann,L,170.0,SUI,21.2,158.0,376.0,7-6(2) 6-3,9.0,1.0,0.0,4.0,1.0,55.0,37.0,28.0,11.0,10.0,0.0,2.0,2.0,2.0,66.0,43.0,30.0,8.0,11.0,4.0,8.0,0.6727272727272727,0.7567567567567568,0.6111111111111112,0.4,0.0,0.4242424242424242,0.5,0.6515151515151515,0.6976744186046512,0.3478260869565217,0.1818181818181818,0.5,0.2909090909090909,1.0
2018-0528,Linz,Hard,I,20181008.0,2018-10-08,R32,3.0,108.0,213583.0,Tatjana Maria,R,172.0,GER,31.1,71.0,828.0,215020.0,Anna Blinkova,R,179.0,RUS,20.0,98.0,619.0,2-6 6-2 6-3,25.0,2.0,1.0,4.0,2.0,79.0,50.0,29.0,13.0,12.0,7.0,12.0,2.0,10.0,75.0,40.0,25.0,12.0,13.0,3.0,10.0,0.6329113924050633,0.58,0.4482758620689655,0.3333333333333333,0.5833333333333334,0.5066666666666667,0.7,0.5333333333333333,0.625,0.3428571428571428,0.1538461538461538,0.3,0.4683544303797468,0.4166666666666667
2018-1074,Hong Kong,Hard,I,20181008.0,2018-10-08,R32,3.0,149.0,202536.0,Ana Bogdan,R,171.0,ROU,25.8,78.0,783.0,214452.0,Caroline Dolehide,R,178.0,USA,20.0,131.0,459.0,6-7(2) 6-3 7-5,21.0,2.0,0.0,7.0,2.0,113.0,65.0,45.0,24.0,17.0,8.0,12.0,4.0,6.0,102.0,67.0,41.0,19.0,16.0,5.0,11.0,0.5752212389380531,0.6923076923076923,0.5,0.4117647058823529,0.6666666666666666,0.4117647058823529,0.5454545454545454,0.6568627450980392,0.6119402985074627,0.5428571428571428,0.25,0.4545454545454545,0.3893805309734513,0.3333333333333333
2018-1074,Hong Kong,Hard,I,20181008.0,2018-10-08,R16,3.0,171.0,201611.0,Daria Saville,R,166.0,AUS,24.5,34.0,1455.0,201512.0,Monica Niculescu,R,168.0,ROU,31.0,87.0,704.0,6-3 4-6 7-6(3),19.0,1.0,1.0,3.0,4.0,110.0,88.0,47.0,8.0,16.0,12.0,21.0,0.0,1.0,109.0,92.0,42.0,6.0,15.0,9.0,18.0,0.8,0.5340909090909091,0.3636363636363636,0.1875,0.5714285714285714,0.5596330275229358,0.5,0.8440366972477065,0.4565217391304347,0.3529411764705882,0.0,0.5,0.5,0.4285714285714285
2018-1074,Hong Kong,Hard,I,20181008.0,2018-10-08,R32,3.0,70.0,202494.0,Elina Svitolina,R,174.0,UKR,24.0,5.0,4350.0,211880.0,Priscilla Hon,R,171.0,AUS,20.4,181.0,322.0,6-2 6-3,17.0,2.0,0.0,3.0,1.0,53.0,36.0,24.0,9.0,9.0,0.0,2.0,4.0,2.0,55.0,26.0,14.0,11.0,8.0,1.0,6.0,0.6792452830188679,0.6666666666666666,0.5294117647058824,0.3333333333333333,0.0,0.5454545454545454,0.8333333333333334,0.4727272727272727,0.5384615384615384,0.3793103448275862,0.5,0.1666666666666666,0.3773584905660377,1.0
2018-0528,Linz,Hard,I,20181008.0,2018-10-08,F,3.0,59.0,202429.0,Camila Giorgi,R,168.0,ITA,26.7,32.0,1533.0,206420.0,Ekaterina Alexandrova,R,175.0,RUS,23.8,119.0,499.0,6-3 6-1,16.0,2.0,0.0,4.0,1.0,42.0,26.0,23.0,10.0,8.0,0.0,0.0,2.0,6.0,54.0,31.0,20.0,6.0,8.0,2.0,6.0,0.6190476190476191,0.8846153846153846,0.625,0.5,0.0,0.5185185185185185,0.6666666666666666,0.5740740740740741,0.6451612903225806,0.2608695652173913,0.25,0.3333333333333333,0.2142857142857142,0.0
2018-0528,Linz,Hard,I,20181008.0,2018-10-08,R32,3.0,129.0,201596.0,Johanna Larsson,R,174.0,SWE,30.1,66.0,848.0,201527.0,Stefanie Voegele,R,170.0,SUI,28.5,75.0,800.0,6-2 4-6 6-4,28.0,2.0,1.0,2.0,2.0,87.0,59.0,40.0,12.0,14.0,5.0,8.0,7.0,3.0,100.0,60.0,39.0,17.0,14.0,4.0,9.0,0.6781609195402298,0.6779661016949152,0.4285714285714285,0.1428571428571428,0.625,0.44,0.5555555555555556,0.6,0.65,0.425,0.5,0.4444444444444444,0.4022988505747126,0.375
2018-1074,Hong Kong,Hard,I,20181008.0,2018-10-08,R32,3.0,60.0,202492.0,Qiang Wang,R,172.0,CHN,26.7,24.0,2085.0,201667.0,Ling Zhang,R,178.0,HKG,28.9,407.0,92.0,6-0 6-2,14.0,2.0,0.0,2.0,1.0,53.0,39.0,28.0,7.0,7.0,3.0,3.0,0.0,3.0,38.0,23.0,8.0,7.0,7.0,1.0,6.0,0.7358490566037735,0.717948717948718,0.5,0.2857142857142857,1.0,0.6052631578947368,0.8333333333333334,0.6052631578947368,0.3478260869565217,0.4666666666666667,0.0,0.1666666666666666,0.3396226415094339,0.0
2018-M014,Moscow,Hard,P,20181015.0,2018-10-15,R32,3.0,82.0,202427.0,Johanna Konta,R,180.0,GBR,27.4,44.0,1170.0,210722.0,Elise Mertens,R,179.0,BEL,22.9,16.0,3115.0,6-3 7-5,21.0,2.0,0.0,4.0,3.0,57.0,38.0,28.0,12.0,10.0,1.0,2.0,9.0,6.0,66.0,37.0,26.0,9.0,11.0,2.0,6.0,0.6666666666666666,0.7368421052631579,0.631578947368421,0.4,0.5,0.4696969696969697,0.6666666666666666,0.5606060606060606,0.7027027027027027,0.3103448275862069,0.8181818181818182,0.3333333333333333,0.2982456140350877,0.5
2018-M014,Moscow,Hard,P,20181015.0,2018-10-15,R16,3.0,89.0,204426.0,Anett Kontaveit,R,174.0,EST,22.8,21.0,2330.0,201540.0,Kristina Mladenovic,R,184.0,FRA,25.4,42.0,1180.0,6-2 7-6(3),8.0,1.0,0.0,2.0,1.0,63.0,39.0,26.0,15.0,10.0,2.0,4.0,5.0,4.0,72.0,36.0,25.0,12.0,10.0,5.0,9.0,0.6190476190476191,0.6666666666666666,0.625,0.2,0.5,0.4861111111111111,0.4444444444444444,0.5,0.6944444444444444,0.3333333333333333,0.5,0.5555555555555556,0.3492063492063492,0.5
2018-M014,Moscow,Hard,P,20181015.0,2018-10-15,R32,3.0,84.0,205925.0,Aliaksandra Sasnovich,R,174.0,BLR,24.5,31.0,1570.0,202596.0,Mihaela Buzarnescu,L,175.0,ROU,30.4,25.0,1900.0,6-3 6-4,19.0,2.0,0.0,4.0,4.0,64.0,40.0,25.0,15.0,10.0,2.0,4.0,2.0,5.0,59.0,28.0,19.0,11.0,9.0,6.0,10.0,0.625,0.625,0.625,0.4,0.5,0.4915254237288136,0.4,0.4745762711864407,0.6785714285714286,0.3548387096774194,0.2222222222222222,0.6,0.375,0.5
2018-M014,Moscow,Hard,P,20181015.0,2018-10-15,R32,3.0,53.0,202460.0,Ons Jabeur,R,167.0,TUN,24.1,101.0,615.0,201505.0,Kate Makarova,L,178.0,RUS,30.3,61.0,972.0,6-1 6-2,15.0,2.0,0.0,5.0,2.0,46.0,29.0,23.0,9.0,8.0,2.0,3.0,0.0,6.0,49.0,27.0,13.0,8.0,7.0,7.0,12.0,0.6304347826086957,0.7931034482758621,0.5294117647058824,0.625,0.6666666666666666,0.5714285714285714,0.4166666666666667,0.5510204081632653,0.4814814814814814,0.3636363636363636,0.0,0.5833333333333334,0.3043478260869565,0.3333333333333333
2018-0300,Luxembourg,Hard,I,20181015.0,2018-10-15,R32,3.0,72.0,202446.0,Eugenie Bouchard,R,178.0,CAN,24.6,108.0,565.0,201693.0,Timea Babos,R,179.0,HUN,25.4,63.0,945.0,6-4 6-2,18.0,2.0,0.0,1.0,5.0,53.0,32.0,25.0,8.0,9.0,4.0,6.0,5.0,4.0,51.0,31.0,15.0,10.0,9.0,3.0,8.0,0.6037735849056604,0.78125,0.3809523809523809,0.1111111111111111,0.6666666666666666,0.5098039215686274,0.625,0.6078431372549019,0.4838709677419355,0.5,0.5555555555555556,0.375,0.3773584905660377,0.3333333333333333
2018-M014,Moscow,Hard,P,20181015.0,2018-10-15,R32,3.0,126.0,201611.0,Daria Saville,R,166.0,AUS,24.6,38.0,1335.0,201554.0,Vitalia Diatchenko,R,170.0,RUS,28.2,115.0,521.0,7-6(5) 7-5,12.0,1.0,0.0,2.0,9.0,77.0,54.0,34.0,10.0,12.0,6.0,10.0,1.0,10.0,89.0,49.0,34.0,12.0,12.0,4.0,9.0,0.7012987012987013,0.6296296296296297,0.4347826086956521,0.1666666666666666,0.6,0.4831460674157303,0.5555555555555556,0.550561797752809,0.6938775510204082,0.3,0.0833333333333333,0.4444444444444444,0.4285714285714285,0.4
2018-M014,Moscow,Hard,P,20181015.0,2018-10-15,R16,3.0,129.0,202427.0,Johanna Konta,R,180.0,GBR,27.4,44.0,1170.0,201611.0,Daria Saville,R,166.0,AUS,24.6,38.0,1335.0,6-4 3-6 6-3,28.0,2.0,1.0,4.0,7.0,86.0,54.0,35.0,15.0,14.0,2.0,6.0,3.0,6.0,87.0,60.0,34.0,13.0,14.0,6.0,11.0,0.627906976744186,0.6481481481481481,0.46875,0.2857142857142857,0.3333333333333333,0.4597701149425287,0.4545454545454545,0.6896551724137931,0.5666666666666667,0.4814814814814814,0.2142857142857142,0.5454545454545454,0.4186046511627907,0.6666666666666666
2018-M014,Moscow,Hard,P,20181015.0,2018-10-15,R32,3.0,68.0,201540.0,Kristina Mladenovic,R,184.0,FRA,25.4,42.0,1180.0,214939.0,Anna Kalinskaya,R,175.0,RUS,19.8,146.0,411.0,6-1 6-3,16.0,2.0,0.0,3.0,2.0,51.0,28.0,23.0,12.0,8.0,4.0,5.0,3.0,2.0,55.0,35.0,19.0,7.0,8.0,3.0,8.0,0.5490196078431373,0.8214285714285714,0.5217391304347826,0.375,0.8,0.5272727272727272,0.625,0.6363636363636364,0.5428571428571428,0.35,0.375,0.375,0.3137254901960784,0.2
2018-M014,Moscow,Hard,P,20181015.0,2018-10-15,R16,3.0,143.0,214082.0,Daria Kasatkina,R,170.0,RUS,21.4,14.0,3150.0,201427.0,Alize Cornet,R,173.0,FRA,28.7,43.0,1175.0,3-6 7-5 6-4,31.0,2.0,1.0,0.0,5.0,90.0,67.0,42.0,4.0,15.0,5.0,13.0,2.0,4.0,100.0,68.0,39.0,10.0,16.0,12.0,21.0,0.7444444444444445,0.6268656716417911,0.1739130434782608,0.0,0.3846153846153846,0.51,0.4285714285714285,0.68,0.5735294117647058,0.3125,0.125,0.5714285714285714,0.4888888888888889,0.6153846153846154
2018-0300,Luxembourg,Hard,I,20181015.0,2018-10-15,SF,3.0,140.0,201504.0,Julia Goerges,R,180.0,GER,29.9,9.0,3785.0,202446.0,Eugenie Bouchard,R,178.0,CAN,24.6,108.0,565.0,6-7(3) 7-5 6-1,19.0,2.0,0.0,8.0,2.0,102.0,59.0,47.0,19.0,16.0,4.0,7.0,3.0,4.0,100.0,59.0,33.0,23.0,15.0,6.0,12.0,0.5784313725490197,0.7966101694915254,0.4418604651162791,0.5,0.5714285714285714,0.44,0.5,0.59,0.559322033898305,0.5609756097560976,0.2,0.5,0.3529411764705882,0.4285714285714285
2018-M014,Moscow,Hard,P,20181015.0,2018-10-15,R32,3.0,44.0,214082.0,Daria Kasatkina,R,170.0,RUS,21.4,14.0,3150.0,201615.0,Lesia Tsurenko,R,174.0,UKR,29.3,26.0,1830.0,6-4 7-6(1),10.0,1.0,0.0,2.0,7.0,76.0,52.0,30.0,8.0,11.0,5.0,11.0,0.0,7.0,83.0,52.0,24.0,10.0,11.0,7.0,14.0,0.6842105263157895,0.5769230769230769,0.3333333333333333,0.1818181818181818,0.4545454545454545,0.5903614457831325,0.5,0.6265060240963856,0.4615384615384615,0.3225806451612903,0.0,0.5,0.5,0.5454545454545454
2018-M014,Moscow,Hard,P,20181015.0,2018-10-15,R32,3.0,67.0,201709.0,Yulia Putintseva,R,163.0,KAZ,23.7,48.0,1145.0,201593.0,Irina Camelia Begu,R,181.0,ROU,28.1,53.0,1056.0,6-2 6-0,14.0,2.0,0.0,1.0,1.0,42.0,32.0,22.0,7.0,7.0,0.0,1.0,0.0,8.0,52.0,28.0,10.0,10.0,7.0,5.0,11.0,0.7619047619047619,0.6875,0.7,0.1428571428571428,0.0,0.6153846153846154,0.5454545454545454,0.5384615384615384,0.3571428571428571,0.4166666666666667,0.0,0.4545454545454545,0.3095238095238095,1.0
2018-0300,Luxembourg,Hard,I,20181015.0,2018-10-15,R32,3.0,151.0,203435.0,Dalila Jakupovic,R,178.0,SLO,27.5,79.0,778.0,203462.0,Kateryna Baindl,R,175.0,UKR,24.6,106.0,577.0,7-6(3) 3-6 6-4,19.0,1.0,1.0,4.0,6.0,104.0,65.0,41.0,20.0,16.0,7.0,12.0,4.0,1.0,105.0,68.0,46.0,15.0,15.0,11.0,15.0,0.625,0.6307692307692307,0.5128205128205128,0.25,0.5833333333333334,0.419047619047619,0.2666666666666666,0.6476190476190476,0.6764705882352942,0.4054054054054054,0.2666666666666666,0.7333333333333333,0.4134615384615384,0.4166666666666667
2018-0300,Luxembourg,Hard,I,20181015.0,2018-10-15,R32,3.0,71.0,201465.0,Kirsten Flipkens,R,165.0,BEL,32.7,52.0,1058.0,201605.0,Mandy Minella,R,180.0,LUX,32.8,113.0,539.0,6-2 6-3,17.0,2.0,0.0,6.0,2.0,54.0,35.0,27.0,9.0,9.0,4.0,5.0,2.0,2.0,50.0,34.0,21.0,3.0,8.0,5.0,9.0,0.6481481481481481,0.7714285714285715,0.4736842105263157,0.6666666666666666,0.8,0.52,0.4444444444444444,0.68,0.6176470588235294,0.1875,0.25,0.5555555555555556,0.3333333333333333,0.2
2018-M014,Moscow,Hard,P,20181015.0,2018-10-15,R16,3.0,62.0,202460.0,Ons Jabeur,R,167.0,TUN,24.1,101.0,615.0,201585.0,Sloane Stephens,R,170.0,USA,25.5,8.0,4022.0,6-3 6-2,17.0,2.0,0.0,3.0,1.0,58.0,35.0,25.0,13.0,9.0,3.0,4.0,0.0,0.0,54.0,37.0,22.0,6.0,8.0,2.0,6.0,0.603448275862069,0.7142857142857143,0.5652173913043478,0.3333333333333333,0.75,0.4814814814814814,0.6666666666666666,0.6851851851851852,0.5945945945945946,0.3529411764705882,0.0,0.3333333333333333,0.3448275862068966,0.25
2018-M014,Moscow,Hard,P,20181015.0,2018-10-15,R32,3.0,85.0,201329.0,Vera Zvonareva,R,172.0,RUS,34.1,161.0,354.0,202701.0,Irina Khromacheva,L,170.0,RUS,23.4,153.0,388.0,6-3 6-3,18.0,2.0,0.0,3.0,0.0,63.0,39.0,26.0,12.0,9.0,6.0,8.0,0.0,7.0,55.0,26.0,11.0,14.0,9.0,1.0,6.0,0.6190476190476191,0.6666666666666666,0.5,0.3333333333333333,0.75,0.5454545454545454,0.8333333333333334,0.4727272727272727,0.4230769230769231,0.4827586206896552,0.0,0.1666666666666666,0.3968253968253968,0.25
2018-M014,Moscow,Hard,P,20181015.0,2018-10-15,R16,3.0,144.0,201545.0,Anastasija Sevastova,R,169.0,LAT,28.5,11.0,3240.0,201709.0,Yulia Putintseva,R,163.0,KAZ,23.7,48.0,1145.0,7-5 4-6 6-4,32.0,2.0,1.0,3.0,3.0,103.0,58.0,35.0,24.0,16.0,6.0,11.0,2.0,2.0,107.0,70.0,42.0,15.0,16.0,11.0,17.0,0.5631067961165048,0.603448275862069,0.5333333333333333,0.1875,0.5454545454545454,0.4672897196261682,0.3529411764705882,0.6542056074766355,0.6,0.4054054054054054,0.125,0.6470588235294118,0.4271844660194174,0.4545454545454545
2018-M014,Moscow,Hard,P,20181015.0,2018-10-15,R32,3.0,127.0,201545.0,Anastasija Sevastova,R,169.0,LAT,28.5,11.0,3240.0,201517.0,Magdalena Rybarikova,R,180.0,SVK,30.0,39.0,1240.0,4-6 7-5 6-3,31.0,2.0,1.0,1.0,5.0,85.0,57.0,35.0,19.0,16.0,0.0,4.0,6.0,5.0,100.0,48.0,34.0,23.0,15.0,7.0,12.0,0.6705882352941176,0.6140350877192983,0.6785714285714286,0.0625,0.0,0.43,0.4166666666666667,0.48,0.7083333333333334,0.4423076923076923,0.4,0.5833333333333334,0.3647058823529411,1.0
