source,league,match_date,home_team,away_team,home_goals,away_goals,odds_1x,odds_x2,season_code
transfermarkt,E1,2024-04-01,leeds,hull city,3,1,,,2023/24
transfermarkt,E1,2024-04-01,leicester,norwich,3,1,,,2023/24
transfermarkt,E1,2024-04-01,middlesbrough,sheff wed,2,0,,,2023/24
transfermarkt,E1,2024-04-01,plymouth,bristol city,0,1,,,2023/24
transfermarkt,E1,2024-04-01,rotherham,millwall,2,1,,,2023/24
transfermarkt,E1,2024-04-01,stoke city,huddersfield,1,1,,,2023/24
transfermarkt,E1,2024-04-01,sunderland,blackburn,1,5,,,2023/24
transfermarkt,E1,2024-04-01,swansea,qpr,0,1,,,2023/24
transfermarkt,E1,2024-04-01,west brom,watford,2,2,,,2023/24
transfermarkt,I1,2024-04-01,bologna,salernitana,3,0,,,2023/24
transfermarkt,I1,2024-04-01,cagliari,hellas verona,1,1,,,2023/24
transfermarkt,I1,2024-04-01,inter,fc empoli,2,0,,,2023/24
transfermarkt,I1,2024-04-01,lecce,roma,0,0,,,2023/24
transfermarkt,I1,2024-04-01,sassuolo,udinese,1,1,,,2023/24
transfermarkt,P1,2024-04-01,portimonense,braga,3,5,,,2023/24
transfermarkt,SP1,2024-04-01,villarreal,atlético,1,2,,,2023/24
transfermarkt,E0,2024-04-02,bournemouth,crystal palace,1,0,,,2023/24
transfermarkt,E0,2024-04-02,burnley,wolves,1,1,,,2023/24
transfermarkt,E0,2024-04-02,newcastle,everton,1,1,,,2023/24
transfermarkt,E0,2024-04-02,nott'm forest,fulham,3,1,,,2023/24
transfermarkt,E0,2024-04-02,west ham,tottenham,1,1,,,2023/24
transfermarkt,N1,2024-04-02,excelsior,psv,0,2,,,2023/24
transfermarkt,N1,2024-04-02,fortuna sittard,nec nijmegen,1,1,,,2023/24
transfermarkt,N1,2024-04-02,vitesse,sparta r.,1,4,,,2023/24
transfermarkt,E0,2024-04-03,arsenal,luton,2,0,,,2023/24
transfermarkt,E0,2024-04-03,brentford,brighton,0,0,,,2023/24
transfermarkt,E0,2024-04-03,man city,aston villa,4,1,,,2023/24
transfermarkt,N1,2024-04-03,heerenveen,fc twente,3,3,,,2023/24
transfermarkt,N1,2024-04-03,heracles almelo,az alkmaar,5,0,,,2023/24
transfermarkt,N1,2024-04-03,utrecht,pec zwolle,5,1,,,2023/24
transfermarkt,E0,2024-04-04,chelsea,man utd,4,3,,,2023/24
transfermarkt,E0,2024-04-04,liverpool,sheff utd,3,1,,,2023/24
transfermarkt,N1,2024-04-04,ajax,go ahead eagles,1,1,,,2023/24
transfermarkt,N1,2024-04-04,fc volendam,feyenoord,0,0,,,2023/24
transfermarkt,N1,2024-04-04,rkc waalwijk,almere city,0,0,,,2023/24
transfermarkt,SP1,2024-04-04,granada cf,valencia,0,1,,,2023/24
transfermarkt,D1,2024-04-05,frankfurt,werder bremen,1,1,,,2023/24
transfermarkt,E1,2024-04-05,rotherham,plymouth,0,1,,,2023/24
transfermarkt,F1,2024-04-05,lille,marseille,3,1,,,2023/24
transfermarkt,I1,2024-04-05,salernitana,sassuolo,2,2,,,2023/24
transfermarkt,P1,2024-04-05,farense,boavista,2,0,,,2023/24
transfermarkt,D1,2024-04-06,1.fc köln,vfl bochum,2,1,,,2023/24
transfermarkt,D1,2024-04-06,dortmund,stuttgart,0,1,,,2023/24
transfermarkt,D1,2024-04-06,freiburg,leipzig,1,4,,,2023/24
transfermarkt,D1,2024-04-06,heidenheim,bayern munich,3,2,,,2023/24
transfermarkt,D1,2024-04-06,mainz,darmstadt 98,4,0,,,2023/24
transfermarkt,D1,2024-04-06,union berlin,leverkusen,0,1,,,2023/24
transfermarkt,E0,2024-04-06,aston villa,brentford,3,3,,,2023/24
transfermarkt,E0,2024-04-06,brighton,arsenal,0,3,,,2023/24
transfermarkt,E0,2024-04-06,crystal palace,man city,2,4,,,2023/24
transfermarkt,E0,2024-04-06,everton,burnley,1,0,,,2023/24
transfermarkt,E0,2024-04-06,fulham,newcastle,0,1,,,2023/24
transfermarkt,E0,2024-04-06,luton,bournemouth,2,1,,,2023/24
transfermarkt,E0,2024-04-06,wolves,west ham,1,2,,,2023/24
transfermarkt,E1,2024-04-06,blackburn,southampton,0,0,,,2023/24
transfermarkt,E1,2024-04-06,cardiff,hull city,1,3,,,2023/24
transfermarkt,E1,2024-04-06,coventry,leeds,2,1,,,2023/24
transfermarkt,E1,2024-04-06,huddersfield,millwall,1,0,,,2023/24
transfermarkt,E1,2024-04-06,leicester,birmingham,2,1,,,2023/24
transfermarkt,E1,2024-04-06,middlesbrough,swansea,2,0,,,2023/24
transfermarkt,E1,2024-04-06,norwich,ipswich,1,0,,,2023/24
transfermarkt,E1,2024-04-06,qpr,sheff wed,0,2,,,2023/24
transfermarkt,E1,2024-04-06,stoke city,west brom,2,2,,,2023/24
transfermarkt,E1,2024-04-06,sunderland,bristol city,0,0,,,2023/24
transfermarkt,E1,2024-04-06,watford,preston,0,0,,,2023/24
transfermarkt,F1,2024-04-06,lens,le havre ac,1,1,,,2023/24
transfermarkt,F1,2024-04-06,psg,clermont foot,1,1,,,2023/24
transfermarkt,I1,2024-04-06,ac milan,lecce,3,0,,,2023/24
transfermarkt,I1,2024-04-06,fc empoli,torino,3,2,,,2023/24
transfermarkt,I1,2024-04-06,roma,lazio,1,0,,,2023/24
transfermarkt,N1,2024-04-06,fc twente,fortuna sittard,2,0,,,2023/24
transfermarkt,N1,2024-04-06,pec zwolle,excelsior,2,1,,,2023/24
transfermarkt,N1,2024-04-06,psv,az alkmaar,5,1,,,2023/24
transfermarkt,N1,2024-04-06,sparta r.,heracles almelo,1,2,,,2023/24
transfermarkt,P1,2024-04-06,braga,arouca,0,3,,,2023/24
transfermarkt,P1,2024-04-06,famalicão,vizela,3,2,,,2023/24
transfermarkt,P1,2024-04-06,rio ave,gil vicente,3,0,,,2023/24
transfermarkt,P1,2024-04-06,sporting,benfica,2,1,,,2023/24
transfermarkt,D1,2024-04-07,hoffenheim,augsburg,3,1,,,2023/24
transfermarkt,D1,2024-04-07,wolfsburg,mönchengladbach,1,3,,,2023/24
transfermarkt,E0,2024-04-07,man utd,liverpool,2,2,,,2023/24
transfermarkt,E0,2024-04-07,sheff utd,chelsea,2,2,,,2023/24
transfermarkt,E0,2024-04-07,tottenham,nott'm forest,3,1,,,2023/24
transfermarkt,F1,2024-04-07,fc nantes,lyon,1,3,,,2023/24
transfermarkt,F1,2024-04-07,monaco,stade rennais,1,0,,,2023/24
transfermarkt,F1,2024-04-07,montpellier,fc lorient,2,0,,,2023/24
transfermarkt,F1,2024-04-07,stade brestois,fc metz,4,3,,,2023/24
transfermarkt,F1,2024-04-07,stade reims,nice,0,0,,,2023/24
transfermarkt,F1,2024-04-07,toulouse,r. strasbourg,0,0,,,2023/24
transfermarkt,I1,2024-04-07,cagliari,atalanta,2,1,,,2023/24
transfermarkt,I1,2024-04-07,frosinone,bologna,0,0,,,2023/24
transfermarkt,I1,2024-04-07,hellas verona,genoa,1,2,,,2023/24
transfermarkt,I1,2024-04-07,juventus,fiorentina,1,0,,,2023/24
transfermarkt,I1,2024-04-07,monza,napoli,2,4,,,2023/24
transfermarkt,N1,2024-04-07,fc volendam,rkc waalwijk,3,2,,,2023/24
transfermarkt,N1,2024-04-07,feyenoord,ajax,6,0,,,2023/24
transfermarkt,N1,2024-04-07,go ahead eagles,almere city,1,1,,,2023/24
transfermarkt,N1,2024-04-07,heerenveen,utrecht,2,3,,,2023/24
transfermarkt,N1,2024-04-07,vitesse,nec nijmegen,0,3,,,2023/24
transfermarkt,P1,2024-04-07,chaves,portimonense,2,3,,,2023/24
transfermarkt,P1,2024-04-07,moreirense,estrela amadora,2,2,,,2023/24
transfermarkt,P1,2024-04-07,porto,vit. guimarães,1,2,,,2023/24
transfermarkt,I1,2024-04-08,udinese,inter,1,2,,,2023/24
transfermarkt,P1,2024-04-08,casa pia,estoril,0,0,,,2023/24
transfermarkt,E1,2024-04-09,leeds,sunderland,0,0,,,2023/24
transfermarkt,E1,2024-04-09,millwall,leicester,1,0,,,2023/24
transfermarkt,E1,2024-04-09,plymouth,qpr,1,1,,,2023/24
transfermarkt,E1,2024-04-09,preston,huddersfield,4,1,,,2023/24
transfermarkt,E1,2024-04-09,sheff wed,norwich,2,2,,,2023/24
transfermarkt,E1,2024-04-09,southampton,coventry,2,1,,,2023/24
transfermarkt,E1,2024-04-10,birmingham,cardiff,0,1,,,2023/24
transfermarkt,E1,2024-04-10,bristol city,blackburn,5,0,,,2023/24
transfermarkt,E1,2024-04-10,hull city,middlesbrough,2,2,,,2023/24
transfermarkt,E1,2024-04-10,ipswich,watford,0,0,,,2023/24
transfermarkt,E1,2024-04-10,swansea,stoke city,3,0,,,2023/24
transfermarkt,E1,2024-04-10,west brom,rotherham,2,0,,,2023/24
transfermarkt,D1,2024-04-12,augsburg,union berlin,2,0,,,2023/24
transfermarkt,E1,2024-04-12,plymouth,leicester,1,0,,,2023/24
transfermarkt,F1,2024-04-12,fc metz,lens,2,1,,,2023/24
transfermarkt,I1,2024-04-12,lazio,salernitana,4,1,,,2023/24
transfermarkt,N1,2024-04-12,excelsior,fc volendam,4,0,,,2023/24
transfermarkt,P1,2024-04-12,gil vicente,sporting,0,4,,,2023/24
transfermarkt,SP1,2024-04-12,real betis,celta de vigo,2,1,,,2023/24
transfermarkt,D1,2024-04-13,bayern munich,1.fc köln,2,0,,,2023/24
transfermarkt,D1,2024-04-13,leipzig,wolfsburg,3,0,,,2023/24
transfermarkt,D1,2024-04-13,mainz,hoffenheim,4,1,,,2023/24
transfermarkt,D1,2024-04-13,mönchengladbach,dortmund,1,2,,,2023/24
transfermarkt,D1,2024-04-13,stuttgart,frankfurt,3,0,,,2023/24
transfermarkt,D1,2024-04-13,vfl bochum,heidenheim,1,1,,,2023/24
transfermarkt,E0,2024-04-13,bournemouth,man utd,2,2,,,2023/24
transfermarkt,E0,2024-04-13,brentford,sheff utd,2,0,,,2023/24
transfermarkt,E0,2024-04-13,burnley,brighton,1,1,,,2023/24
transfermarkt,E0,2024-04-13,man city,luton,5,1,,,2023/24
transfermarkt,E0,2024-04-13,newcastle,tottenham,4,0,,,2023/24
transfermarkt,E0,2024-04-13,nott'm forest,wolves,2,2,,,2023/24
transfermarkt,E1,2024-04-13,birmingham,coventry,3,0,,,2023/24
transfermarkt,E1,2024-04-13,bristol city,huddersfield,1,1,,,2023/24
transfermarkt,E1,2024-04-13,hull city,qpr,3,0,,,2023/24
transfermarkt,E1,2024-04-13,ipswich,middlesbrough,1,1,,,2023/24
transfermarkt,E1,2024-04-13,leeds,blackburn,0,1,,,2023/24
transfermarkt,E1,2024-04-13,millwall,cardiff,3,1,,,2023/24
transfermarkt,E1,2024-04-13,preston,norwich,0,1,,,2023/24
transfermarkt,E1,2024-04-13,sheff wed,stoke city,1,1,,,2023/24
transfermarkt,E1,2024-04-13,southampton,watford,3,2,,,2023/24
transfermarkt,E1,2024-04-13,swansea,rotherham,1,0,,,2023/24
transfermarkt,E1,2024-04-13,west brom,sunderland,0,1,,,2023/24
transfermarkt,F1,2024-04-13,r. strasbourg,stade reims,3,1,,,2023/24
transfermarkt,F1,2024-04-13,stade rennais,toulouse,1,2,,,2023/24
transfermarkt,I1,2024-04-13,bologna,monza,0,0,,,2023/24
transfermarkt,I1,2024-04-13,lecce,fc empoli,1,0,,,2023/24
transfermarkt,I1,2024-04-13,torino,juventus,0,0,,,2023/24
transfermarkt,N1,2024-04-13,almere city,sparta r.,2,3,,,2023/24
transfermarkt,N1,2024-04-13,az alkmaar,rkc waalwijk,3,2,,,2023/24
transfermarkt,N1,2024-04-13,psv,vitesse,6,0,,,2023/24
transfermarkt,P1,2024-04-13,estoril,braga,0,1,,,2023/24
transfermarkt,P1,2024-04-13,porto,famalicão,2,2,,,2023/24
transfermarkt,P1,2024-04-13,vit. guimarães,farense,1,1,,,2023/24
transfermarkt,SP1,2024-04-13,atlético,girona,3,1,,,2023/24
transfermarkt,SP1,2024-04-13,cádiz cf,barcelona,0,1,,,2023/24
transfermarkt,SP1,2024-04-13,rayo vallecano,getafe,0,0,,,2023/24
transfermarkt,SP1,2024-04-13,rcd mallorca,real madrid,0,1,,,2023/24
transfermarkt,D1,2024-04-14,darmstadt 98,freiburg,0,1,,,2023/24
transfermarkt,D1,2024-04-14,leverkusen,werder bremen,5,0,,,2023/24
transfermarkt,E0,2024-04-14,arsenal,aston villa,0,2,,,2023/24
transfermarkt,E0,2024-04-14,liverpool,crystal palace,0,1,,,2023/24
transfermarkt,E0,2024-04-14,west ham,fulham,0,2,,,2023/24
transfermarkt,F1,2024-04-14,clermont foot,montpellier,1,1,,,2023/24
transfermarkt,F1,2024-04-14,le havre ac,fc nantes,0,1,,,2023/24
transfermarkt,F1,2024-04-14,lyon,stade brestois,4,3,,,2023/24
transfermarkt,I1,2024-04-14,inter,cagliari,2,2,,,2023/24
transfermarkt,I1,2024-04-14,napoli,frosinone,2,2,,,2023/24
transfermarkt,I1,2024-04-14,sassuolo,ac milan,3,3,,,2023/24
transfermarkt,N1,2024-04-14,ajax,fc twente,2,1,,,2023/24
transfermarkt,N1,2024-04-14,fortuna sittard,feyenoord,0,1,,,2023/24
transfermarkt,N1,2024-04-14,heracles almelo,heerenveen,0,2,,,2023/24
transfermarkt,N1,2024-04-14,nec nijmegen,pec zwolle,2,2,,,2023/24
transfermarkt,N1,2024-04-14,utrecht,go ahead eagles,2,1,,,2023/24
transfermarkt,P1,2024-04-14,arouca,boavista,2,1,,,2023/24
transfermarkt,P1,2024-04-14,benfica,moreirense,3,0,,,2023/24
transfermarkt,P1,2024-04-14,estrela amadora,rio ave,2,2,,,2023/24
transfermarkt,P1,2024-04-14,portimonense,casa pia,2,2,,,2023/24
transfermarkt,SP1,2024-04-14,athletic club,villarreal,1,1,,,2023/24
transfermarkt,SP1,2024-04-14,granada cf,alavés,2,0,,,2023/24
transfermarkt,SP1,2024-04-14,real sociedad,ud almería,2,2,,,2023/24
transfermarkt,SP1,2024-04-14,ud las palmas,sevilla fc,0,2,,,2023/24
transfermarkt,E0,2024-04-15,chelsea,everton,6,0,,,2023/24
transfermarkt,I1,2024-04-15,atalanta,hellas verona,2,2,,,2023/24
transfermarkt,I1,2024-04-15,fiorentina,genoa,1,1,,,2023/24
transfermarkt,P1,2024-04-15,vizela,chaves,0,1,,,2023/24
transfermarkt,SP1,2024-04-15,ca osasuna,valencia,0,1,,,2023/24
transfermarkt,E1,2024-04-16,southampton,preston,3,0,,,2023/24
transfermarkt,P1,2024-04-16,famalicão,sporting,0,1,,,2023/24
transfermarkt,D1,2024-04-19,frankfurt,augsburg,3,1,,,2023/24
transfermarkt,F1,2024-04-19,nice,fc lorient,3,0,,,2023/24
transfermarkt,I1,2024-04-19,cagliari,juventus,2,2,,,2023/24
transfermarkt,I1,2024-04-19,genoa,lazio,0,1,,,2023/24
transfermarkt,P1,2024-04-19,rio ave,arouca,1,1,,,2023/24
transfermarkt,SP1,2024-04-19,athletic club,granada cf,1,1,,,2023/24
transfermarkt,D1,2024-04-20,1.fc köln,darmstadt 98,0,2,,,2023/24
transfermarkt,D1,2024-04-20,heidenheim,leipzig,1,2,,,2023/24
transfermarkt,D1,2024-04-20,hoffenheim,mönchengladbach,4,3,,,2023/24
transfermarkt,D1,2024-04-20,union berlin,bayern munich,1,5,,,2023/24
transfermarkt,D1,2024-04-20,wolfsburg,vfl bochum,1,0,,,2023/24
transfermarkt,E0,2024-04-20,luton,brentford,1,5,,,2023/24
transfermarkt,E0,2024-04-20,sheff utd,burnley,1,4,,,2023/24
transfermarkt,E0,2024-04-20,wolves,arsenal,0,2,,,2023/24
transfermarkt,E1,2024-04-20,cardiff,southampton,2,1,,,2023/24
