match_id,match_date,y,rank_value,historical_percentile,label,bet_eligible,vetoed
bt-9032,2025-08-07,0.0,0.9561058637881495,91.84491744241754,TOP_HISTORICAL_QUINTILE,True,False
bt-8985,2025-08-07,1.0,0.956078550449864,91.83678314666271,TOP_HISTORICAL_QUINTILE,True,False
bt-17236,2018-06-25,1.0,0.9559395106379662,91.79537513787785,TOP_HISTORICAL_QUINTILE,True,False
bt-7409,2024-08-26,1.0,0.9558240977042626,91.7610035452566,TOP_HISTORICAL_QUINTILE,True,False
bt-12773,2018-04-21,1.0,0.9557839095198908,91.74903493951123,TOP_HISTORICAL_QUINTILE,True,False
bt-4368,2021-08-30,0.0,0.9557565465713193,91.74088586911648,TOP_HISTORICAL_QUINTILE,True,False
bt-13578,2021-07-12,1.0,0.9555585259271776,91.6819125401089,TOP_HISTORICAL_QUINTILE,True,False
bt-5886,2023-02-13,0.0,0.9554977872356952,91.66382370471597,TOP_HISTORICAL_QUINTILE,True,False
bt-6726,2024-01-01,0.0,0.9554967719722186,91.66352134499334,TOP_HISTORICAL_QUINTILE,True,False
bt-4578,2021-10-06,0.0,0.9554542948515976,91.65087106188506,TOP_HISTORICAL_QUINTILE,True,False
bt-10124,2025-11-24,1.0,0.9554241678892296,91.64189882936137,TOP_HISTORICAL_QUINTILE,True,False
bt-3492,2020-02-17,1.0,0.9554100778444252,91.63770261612522,TOP_HISTORICAL_QUINTILE,True,False
bt-3693,2020-08-31,1.0,0.9553418781230342,91.617391781236,TOP_HISTORICAL_QUINTILE,True,False
bt-7745,2024-11-04,1.0,0.955248734343068,91.58965225536603,TOP_HISTORICAL_QUINTILE,True,False
bt-12283,2026-07-17,1.0,0.9552462687793056,91.58891797584897,TOP_HISTORICAL_QUINTILE,True,False
bt-13070,2019-04-22,1.0,0.955129867050662,91.55425190620707,TOP_HISTORICAL_QUINTILE,True,False
bt-7747,2024-11-04,1.0,0.9550698903394724,91.53638999924726,TOP_HISTORICAL_QUINTILE,True,False
bt-5558,2022-10-17,0.0,0.9550452377368795,91.52904810795151,TOP_HISTORICAL_QUINTILE,True,False
bt-10300,2026-01-05,0.0,0.9550437693147004,91.5286107912027,TOP_HISTORICAL_QUINTILE,True,False
bt-5689,2023-01-09,1.0,0.9550434093958016,91.52850360229961,TOP_HISTORICAL_QUINTILE,True,False
bt-6907,2024-01-29,1.0,0.954910873518668,91.48903255663471,TOP_HISTORICAL_QUINTILE,True,False
bt-93,2017-02-20,1.0,0.954778081472674,91.44948522028531,TOP_HISTORICAL_QUINTILE,True,False
bt-17362,2024-06-10,1.0,0.9547609599971836,91.44438620441468,TOP_HISTORICAL_QUINTILE,True,False
bt-3289,2020-01-06,1.0,0.9547464010678072,91.44005035076754,TOP_HISTORICAL_QUINTILE,True,False
bt-3657,2020-08-24,1.0,0.9547382581450928,91.43762527401658,TOP_HISTORICAL_QUINTILE,True,False
bt-17375,2024-06-17,1.0,0.95473083715722,91.43541519960093,TOP_HISTORICAL_QUINTILE,True,False
bt-11935,2026-03-23,1.0,0.9547013202460912,91.42662464890442,TOP_HISTORICAL_QUINTILE,True,False
bt-7762,2024-12-27,1.0,0.9546767423049692,91.41930499284332,TOP_HISTORICAL_QUINTILE,True,False
bt-5879,2023-02-13,1.0,0.9545855009375596,91.39213203215189,TOP_HISTORICAL_QUINTILE,True,False
bt-17471,2025-06-30,0.0,0.9544701922357895,91.3577914812644,TOP_HISTORICAL_QUINTILE,True,False
bt-5139,2022-03-21,1.0,0.9544255328216594,91.34449128049899,TOP_HISTORICAL_QUINTILE,True,False
bt-7591,2024-09-25,1.0,0.954277962849164,91.30054287008281,TOP_HISTORICAL_QUINTILE,True,False
bt-5698,2023-01-09,1.0,0.9542267186585486,91.28528163039746,TOP_HISTORICAL_QUINTILE,True,False
bt-4498,2021-09-27,1.0,0.9542010788496844,91.2776457352089,TOP_HISTORICAL_QUINTILE,True,False
bt-4289,2021-08-16,1.0,0.9541820214442414,91.27197017220841,TOP_HISTORICAL_QUINTILE,True,False
bt-4171,2021-03-22,0.0,0.9538944318466668,91.18632195088058,TOP_HISTORICAL_QUINTILE,True,False
bt-17344,2023-07-03,1.0,0.9538771367411976,91.18117122556365,TOP_HISTORICAL_QUINTILE,True,False
