surface,match_date,winner,loser,score,s1_score,s1_type,s2_score,actual_tb_s2,p_hold_w,p_hold_l,tb_base,tb_adj,delta_tb,p_adj_w,p_adj_l
Grass,2022-06-06,Ajla Tomljanovic,Xin Yu Wang,6-4 6-4,6-4,Normal,6-4,0,0.9492,0.729,0.1721,0.1836,0.0114,0.9,0.729
Grass,2022-06-06,Ekaterina Alexandrova,Veronika Kudermetova,6-3 6-1,6-3,Normal,6-1,0,0.8347,0.4367,0.0462,0.0462,0.0,0.8347,0.4367
Grass,2022-06-06,Ekaterina Alexandrova,Aryna Sabalenka,7-5 6-0,7-5,7-5,6-0,0,0.8478,0.3878,0.0301,0.0208,-0.0092,0.8732,0.3684
Grass,2022-06-06,Caroline Garcia,Lauren Davis,6-3 7-6(3),6-3,Normal,7-6,1,0.7597,0.6573,0.1501,0.1501,0.0,0.7597,0.6573
Grass,2022-06-06,Viktorija Golubic,Ajla Tomljanovic,6-2 7-6(6),6-2,Blowout,7-6,1,0.8481,0.6482,0.1354,0.1483,0.013,0.8142,0.6612
Grass,2022-06-06,Heather Watson,Katie Volynets,6-4 6-2,6-4,Normal,6-2,0,0.5613,0.3028,0.0833,0.0833,0.0,0.5613,0.3028
Grass,2022-06-06,Alison Van Uytvanck,Elise Mertens,6-2 6-3,6-2,Blowout,6-3,0,0.856,0.4734,0.0519,0.0651,0.0132,0.8217,0.4829
Grass,2022-06-06,Alison Riske Amritraj,Daria Snigur,7-5 6-3,7-5,7-5,6-3,0,0.8247,0.5828,0.1063,0.0855,-0.0208,0.8495,0.5536
Grass,2022-06-06,Shuai Zhang,Cristina Bucsa,7-6(4) 6-3,7-6,TB,6-3,0,0.856,0.5953,0.1038,0.0748,-0.029,0.8902,0.5596
Grass,2022-06-06,Tereza Martincova,Shuai Zhang,6-3 6-2,6-3,Normal,6-2,0,0.9104,0.5777,0.0761,0.08,0.0039,0.9,0.5777
Grass,2022-06-06,Aryna Sabalenka,Shelby Rogers,7-6(6) 6-0,7-6,TB,6-0,0,0.7524,0.5,0.0901,0.0715,-0.0187,0.7825,0.47
Grass,2022-06-06,Caty Mcnally,Tamara Zidansek,6-1 6-1,6-1,Blowout,6-1,0,0.9542,0.341,0.0055,0.0131,0.0075,0.9,0.3478
Grass,2022-06-06,Aryna Sabalenka,Arianne Hartono,6-2 6-3,6-2,Blowout,6-3,0,0.9104,0.5236,0.0526,0.0691,0.0165,0.874,0.534
Grass,2022-06-06,Magda Linette,Katarzyna Kawa,7-6(4) 6-2,7-6,TB,6-2,0,0.8633,0.6031,0.1057,0.0755,-0.0302,0.8979,0.5669
Grass,2022-06-06,Jodie Burrage,Lin Zhu,7-6(5) 6-4,7-6,TB,6-4,0,0.8829,0.6857,0.1521,0.1185,-0.0336,0.9,0.6445
Grass,2022-06-06,Tereza Martincova,Oceane Dodin,7-6(1) 7-5,7-6,TB,7-5,0,0.9795,0.9145,0.5431,0.3247,-0.2184,0.9,0.8597
Grass,2022-06-06,Veronika Kudermetova,Belinda Bencic,6-4 6-2,6-4,Normal,6-2,0,0.856,0.7357,0.1918,0.1918,0.0,0.856,0.7357
Grass,2022-06-06,Shelby Rogers,Kirsten Flipkens,3-6 6-1 6-4,3-6,Normal,6-1,0,0.7701,0.7651,0.1923,0.1923,0.0,0.7701,0.7651
Grass,2022-06-06,Alison Riske Amritraj,Viktorija Golubic,6-3 4-6 6-3,6-3,Normal,4-6,0,0.6609,0.5767,0.1285,0.1285,0.0,0.6609,0.5767
Grass,2022-06-06,Aryna Sabalenka,Alison Van Uytvanck,6-3 3-6 7-6(5),6-3,Normal,3-6,0,0.856,0.783,0.2271,0.2271,0.0,0.856,0.783
Grass,2022-06-06,Beatriz Haddad Maia,Maria Sakkari,6-4 4-6 6-3,6-4,Normal,4-6,0,0.794,0.7607,0.1976,0.1976,0.0,0.794,0.7607
Grass,2022-06-06,Alison Riske Amritraj,Harriet Dart,4-6 6-2 6-1,4-6,Normal,6-2,0,0.7121,0.4866,0.095,0.095,0.0,0.7121,0.4866
Grass,2022-06-06,Beatriz Haddad Maia,Yuriko Miyazaki,6-2 7-6(4),6-2,Blowout,7-6,1,0.8286,0.6245,0.1264,0.1385,0.0121,0.7954,0.637
Grass,2022-06-06,Beatriz Haddad Maia,Alison Riske Amritraj,6-4 1-6 6-3,6-4,Normal,1-6,0,0.8062,0.7536,0.197,0.197,0.0,0.8062,0.7536
Grass,2022-06-06,Ekaterina Alexandrova,Caty Mcnally,6-0 6-1,6-0,Blowout,6-1,0,0.9782,0.1298,0.0,0.0006,0.0005,0.9,0.1324
Grass,2022-06-06,Camila Giorgi,Sonay Kartal,6-4 6-3,6-4,Normal,6-3,0,0.7149,0.4296,0.0759,0.0759,0.0,0.7149,0.4296
Grass,2022-06-06,Alison Riske Amritraj,Caroline Garcia,6-4 7-5,6-4,Normal,7-5,0,0.8946,0.6262,0.1088,0.1088,0.0,0.8946,0.6262
Grass,2022-06-06,Ajla Tomljanovic,Katie Boulter,6-3 6-4,6-3,Normal,6-4,0,0.8709,0.7435,0.1979,0.1979,0.0,0.8709,0.7435
Grass,2022-06-06,Shuai Zhang,Jodie Burrage,6-2 7-6(4),6-2,Blowout,7-6,1,0.7225,0.6122,0.1353,0.1396,0.0043,0.6936,0.6245
Grass,2022-06-06,Yuriko Miyazaki,Magdalena Frech,6-4 1-6 6-1,6-4,Normal,1-6,0,0.702,0.7063,0.1591,0.1591,0.0,0.702,0.7063
Grass,2022-06-06,Maria Sakkari,Camila Osorio,6-2 6-3,6-2,Blowout,6-3,0,0.8008,0.5566,0.1005,0.1125,0.012,0.7687,0.5678
Grass,2022-06-06,Viktorija Golubic,Heather Watson,7-5 6-2,7-5,7-5,6-2,0,0.6732,0.5,0.1071,0.0955,-0.0116,0.6934,0.475
Grass,2022-06-06,Ekaterina Alexandrova,Dayana Yastremska,2-6 7-6(1) 6-2,2-6,Blowout,7-6,1,0.7459,0.6052,0.1309,0.1193,-0.0115,0.7609,0.581
Grass,2022-06-06,Shelby Rogers,Elena Rybakina,6-2 6-4,6-2,Blowout,6-4,0,0.799,0.5633,0.1039,0.1156,0.0117,0.767,0.5746
Grass,2022-06-06,Tereza Martincova,Magda Linette,6-2 7-6(3),6-2,Blowout,7-6,1,0.8989,0.6031,0.0938,0.1125,0.0187,0.8629,0.6152
Grass,2022-06-06,Rebecca Marino,Eden Silva,6-4 6-4,6-4,Normal,6-4,0,0.9354,0.7178,0.1651,0.1739,0.0087,0.9,0.7178
Grass,2022-06-06,Caty Mcnally,Daria Saville,7-6(3) 6-3,7-6,TB,6-3,0,0.6931,0.5639,0.1227,0.1077,-0.015,0.7208,0.53
Grass,2022-06-06,Harriet Dart,Camila Giorgi,5-7 6-4 7-6(3),5-7,7-5,6-4,0,0.9125,0.8933,0.3857,0.3341,-0.0516,0.8669,0.9
Grass,2022-06-06,Elise Mertens,Storm Hunter,6-7(5) 6-1 6-2,6-7,TB,6-1,0,0.8203,0.4331,0.0489,0.0678,0.0189,0.7711,0.4504
Grass,2022-06-06,Kirsten Flipkens,Ann Li,6-1 6-1,6-1,Blowout,6-1,0,0.9442,0.2331,0.0014,0.0036,0.0022,0.9,0.2378
Grass,2022-06-06,Beatriz Haddad Maia,Qiang Wang,5-7 6-4 6-3,5-7,7-5,6-4,0,0.862,0.6022,0.1056,0.1262,0.0206,0.8189,0.6202
Grass,2022-06-06,Arianne Hartono,Taylah Preston,6-4 3-6 6-4,6-4,Normal,3-6,0,0.5357,0.5914,0.1238,0.1238,0.0,0.5357,0.5914
Grass,2022-06-06,Kirsten Flipkens,Anastasia Tikhonova,6-2 5-7 6-3,6-2,Blowout,5-7,0,0.702,0.5699,0.1236,0.129,0.0054,0.6739,0.5813
Grass,2022-06-06,Veronika Kudermetova,Leolia Jeanjean,6-2 6-3,6-2,Blowout,6-3,0,0.9405,0.5575,0.055,0.0756,0.0206,0.9,0.5687
Grass,2022-06-06,Aryna Sabalenka,Kateryna Baindl,6-4 6-1,6-4,Normal,6-1,0,0.7601,0.4554,0.0725,0.0725,0.0,0.7601,0.4554
Grass,2022-06-06,Elena Rybakina,Jamie Loeb,6-4 7-5,6-4,Normal,7-5,0,0.9722,0.7201,0.1536,0.1758,0.0222,0.9,0.7201
Grass,2022-06-06,Alison Van Uytvanck,Tamara Korpatsch,6-4 7-5,6-4,Normal,7-5,0,0.74,0.6364,0.1427,0.1427,0.0,0.74,0.6364
Grass,2022-06-06,Anna Kalinskaya,Suzan Lamens,7-6(5) 6-3,7-6,TB,6-3,0,0.7854,0.6231,0.1334,0.1097,-0.0237,0.8168,0.5858
Grass,2022-06-06,Shelby Rogers,Vitalia Diatchenko,6-2 6-4,6-2,Blowout,6-4,0,0.9139,0.6553,0.1209,0.1413,0.0204,0.8773,0.6684
Grass,2022-06-06,Ekaterina Alexandrova,Anhelina Kalinina,6-4 6-2,6-4,Normal,6-2,0,0.9269,0.6527,0.1141,0.1239,0.0099,0.9,0.6527
Grass,2022-06-06,Ann Li,Liudmila Samsonova,6-3 6-4,6-3,Normal,6-4,0,0.7524,0.7584,0.1845,0.1845,0.0,0.7524,0.7584
Grass,2022-06-06,Belinda Bencic,Madison Brengle,6-4 6-3,6-4,Normal,6-3,0,0.8469,0.5305,0.0762,0.0762,0.0,0.8469,0.5305
Grass,2022-06-06,Anhelina Kalinina,Olivia Gadecki,6-3 4-6 6-4,6-3,Normal,4-6,0,0.719,0.5132,0.1023,0.1023,0.0,0.719,0.5132
Grass,2022-06-06,Belinda Bencic,Anna Kalinskaya,7-6(2) 6-4,7-6,TB,6-4,0,0.8914,0.7885,0.24,0.1946,-0.0453,0.9,0.7412
Grass,2022-06-06,Tamara Zidansek,Harmony Tan,1-6 6-2 6-4,1-6,Blowout,6-2,0,0.6122,0.4671,0.1093,0.1027,-0.0067,0.6245,0.4485
Grass,2022-06-06,Anna Blinkova,Greet Minnen,2-6 6-1 6-4,2-6,Blowout,6-1,0,0.6491,0.4734,0.1042,0.0963,-0.0079,0.6621,0.4545
Grass,2022-06-13,Beatriz Haddad Maia,Petra Kvitova,7-6(4) 6-2,7-6,TB,6-2,0,0.8215,0.659,0.1462,0.1173,-0.0289,0.8544,0.6194
Grass,2022-06-13,Simona Halep,Harriet Dart,6-3 6-2,6-3,Normal,6-2,0,0.9819,0.5,0.0213,0.0475,0.0262,0.9,0.5
Grass,2022-06-13,Donna Vekic,Caty Mcnally,7-5 6-3,7-5,7-5,6-3,0,0.8062,0.5639,0.1023,0.0833,-0.019,0.8304,0.5357
Grass,2022-06-13,Dayana Yastremska,Jelena Ostapenko,3-6 7-5 7-5,3-6,Normal,7-5,0,0.7626,0.7976,0.1994,0.1994,0.0,0.7626,0.7976
Grass,2022-06-13,Beatriz Haddad Maia,Camila Giorgi,6-3 6-2,6-3,Normal,6-2,0,0.809,0.452,0.058,0.058,0.0,0.809,0.452
Grass,2022-06-13,Elena Gabriela Ruse,Qiang Wang,7-6(6) 7-6(12),7-6,TB,7-6,1,0.6769,0.6043,0.1345,0.1228,-0.0117,0.704,0.568
Grass,2022-06-13,Lauren Davis,Kaja Juvan,7-6(2) 7-6(5),7-6,TB,7-6,1,0.8902,0.8367,0.2905,0.2395,-0.051,0.9,0.7865
Grass,2022-06-13,Dayana Yastremska,Magda Linette,6-4 6-3,6-4,Normal,6-3,0,0.8137,0.7034,0.1711,0.1711,0.0,0.8137,0.7034
Grass,2022-06-13,Simona Halep,Katie Boulter,6-4 6-1,6-4,Normal,6-1,0,0.7854,0.5219,0.0901,0.0901,0.0,0.7854,0.5219
Grass,2022-06-13,Camila Giorgi,Lauren Davis,3-6 7-5 6-2,3-6,Normal,7-5,0,0.6414,0.6769,0.1427,0.1427,0.0,0.6414,0.6769
Grass,2022-06-13,Sorana Cirstea,Aleksandra Krunic,6-1 6-1,6-1,Blowout,6-1,0,0.898,0.4017,0.0221,0.032,0.0098,0.8621,0.4098
Grass,2022-06-13,Sorana Cirstea,Shelby Rogers,6-3 4-6 6-1,6-3,Normal,4-6,0,0.757,0.5176,0.0955,0.0955,0.0,0.757,0.5176
Grass,2022-06-13,Beatriz Haddad Maia,Simona Halep,6-3 2-6 6-4,6-3,Normal,2-6,0,0.5411,0.5593,0.1247,0.1247,0.0,0.5411,0.5593
Grass,2022-06-13,Shuai Zhang,Dayana Yastremska,7-5 6-4,7-5,7-5,6-4,0,0.9112,0.659,0.1245,0.1068,-0.0177,0.9,0.626
Grass,2022-06-13,Jelena Ostapenko,Rebecca Marino,6-2 5-7 6-3,6-2,Blowout,5-7,0,0.7175,0.5777,0.1243,0.1303,0.006,0.6888,0.5892
Grass,2022-06-13,Caty Mcnally,Elise Mertens,3-6 6-4 7-5,3-6,Normal,6-4,0,0.6338,0.5761,0.1291,0.1291,0.0,0.6338,0.5761
Grass,2022-06-13,Katie Boulter,Caroline Garcia,7-6(5) 6-1,7-6,TB,6-1,0,0.8126,0.7435,0.1929,0.1671,-0.0258,0.8451,0.6989
Grass,2022-06-13,Donna Vekic,Coco Vandeweghe,6-4 6-4,6-4,Normal,6-4,0,0.9008,0.6676,0.1341,0.1344,0.0002,0.9,0.6676
Grass,2022-06-13,Magdalena Frech,Nuria Parrizas Diaz,6-7(4) 6-3 6-3,6-7,TB,6-3,0,0.774,0.67,0.1551,0.1615,0.0064,0.7276,0.6968
Grass,2022-06-13,Aleksandra Krunic,Petra Martic,6-4 7-6(6),6-4,Normal,7-6,1,0.8412,0.7299,0.1874,0.1874,0.0,0.8412,0.7299
Grass,2022-06-13,Caroline Garcia,Viktorija Golubic,6-7(5) 6-4 7-6(6),6-7,TB,6-4,0,0.7248,0.6789,0.1561,0.1545,-0.0016,0.6813,0.706
Grass,2022-06-13,Harriet Dart,Camila Osorio,6-2 6-0,6-2,Blowout,6-0,0,0.7584,0.2005,0.0131,0.018,0.0049,0.7281,0.2045
Grass,2022-06-13,Shuai Zhang,Jana Fett,5-7 6-3 6-3,5-7,7-5,6-3,0,0.8784,0.7034,0.1661,0.1837,0.0176,0.8344,0.7245
Grass,2022-06-13,Simona Halep,Lesia Tsurenko,6-1 6-4,6-1,Blowout,6-4,0,0.8062,0.3473,0.0301,0.0389,0.0089,0.7739,0.3543
Grass,2022-06-13,Katie Boulter,Alison Riske Amritraj,6-4 6-3,6-4,Normal,6-3,0,0.9168,0.7584,0.2103,0.211,0.0007,0.9,0.7584
Grass,2022-06-13,Shuai Zhang,Elena Gabriela Ruse,6-2 2-6 7-5,6-2,Blowout,2-6,0,0.6772,0.5699,0.1259,0.1298,0.004,0.6501,0.5813
Grass,2022-06-13,Camila Giorgi,Tereza Martincova,7-6(7) 6-4,7-6,TB,6-4,0,0.5655,0.468,0.1164,0.1078,-0.0086,0.5881,0.4399
Grass,2022-06-13,Beatriz Haddad Maia,Magdalena Frech,6-1 5-7 7-6(3),6-1,Blowout,5-7,0,0.8078,0.6084,0.1226,0.1336,0.011,0.7755,0.6206
Grass,2022-06-13,Liudmila Samsonova,Tamara Zidansek,7-5 6-1,7-5,7-5,6-1,0,0.925,0.5575,0.0611,0.0585,-0.0026,0.9,0.5296
Grass,2022-06-13,Sorana Cirstea,Donna Vekic,5-7 6-3 6-4,5-7,7-5,6-3,0,0.6926,0.6393,0.1432,0.1436,0.0004,0.6579,0.6585
Grass,2022-06-13,Aliaksandra Sasnovich,Andrea Petkovic,6-4 6-4,6-4,Normal,6-4,0,0.6732,0.4808,0.1015,0.1015,0.0,0.6732,0.4808
Grass,2022-06-13,Aliaksandra Sasnovich,Anastasia Gasanova,6-2 4-6 6-3,6-2,Blowout,4-6,0,0.6891,0.5486,0.1187,0.1245,0.0057,0.6615,0.5596
Grass,2022-06-13,Belinda Bencic,Anna Kalinskaya,6-4 1-6 6-1,6-4,Normal,1-6,0,0.8342,0.7407,0.1939,0.1939,0.0,0.8342,0.7407
Grass,2022-06-13,Shuai Zhang,Sorana Cirstea,4-6 6-1 7-6(5),4-6,Normal,6-1,0,0.7272,0.7316,0.1704,0.1704,0.0,0.7272,0.7316
Grass,2022-06-13,Karolina Pliskova,Bianca Andreescu,6-4 2-6 7-6(7),6-4,Normal,2-6,0,0.7626,0.8149,0.2037,0.2037,0.0,0.7626,0.8149
Grass,2022-06-13,Maria Sakkari,Daria Saville,6-1 7-5,6-1,Blowout,7-5,0,0.9745,0.5171,0.028,0.0576,0.0296,0.9,0.5275
Grass,2022-06-13,Karolina Pliskova,Kaia Kanepi,6-7(5) 6-0 6-0,6-7,TB,6-0,0,0.8304,0.5907,0.1087,0.1302,0.0215,0.7806,0.6144
Grass,2022-06-13,Maria Sakkari,Daria Kasatkina,6-0 6-3,6-0,Blowout,6-3,0,0.7079,0.2851,0.0378,0.0461,0.0083,0.6796,0.2909
Grass,2022-06-13,Veronika Kudermetova,Liudmila Samsonova,6-3 6-7(5) 6-1,6-3,Normal,6-7,1,0.7904,0.593,0.119,0.119,0.0,0.7904,0.593
Grass,2022-06-13,Belinda Bencic,Jule Niemeier,6-4 5-7 6-3,6-4,Normal,5-7,0,0.8505,0.6831,0.1563,0.1563,0.0,0.8505,0.6831
Grass,2022-06-13,Andrea Petkovic,Garbine Muguruza,7-6(8) 6-4,7-6,TB,6-4,0,0.8306,0.7263,0.1847,0.1539,-0.0308,0.8639,0.6827
Grass,2022-06-13,Bianca Andreescu,Katerina Siniakova,6-4 4-6 6-4,6-4,Normal,4-6,0,0.6185,0.5715,0.1284,0.1284,0.0,0.6185,0.5715
Grass,2022-06-13,Coco Gauff,Karolina Pliskova,7-5 6-4,7-5,7-5,6-4,0,0.8085,0.6231,0.1297,0.1087,-0.021,0.8328,0.592
Grass,2022-06-13,Belinda Bencic,Maria Sakkari,6-7(6) 6-4 6-4,6-7,TB,6-4,0,0.8795,0.7601,0.2119,0.2232,0.0113,0.8267,0.7905
Grass,2022-06-13,Coco Gauff,Xin Yu Wang,6-0 6-4,6-0,Blowout,6-4,0,0.934,0.4367,0.021,0.0323,0.0112,0.8966,0.4454
Grass,2022-06-13,Daria Kasatkina,Anhelina Kalinina,5-7 6-3 6-1,5-7,7-5,6-3,0,0.7309,0.5,0.0952,0.1077,0.0125,0.6944,0.515
Grass,2022-06-13,Ekaterina Alexandrova,Maryna Zanevska,6-3 6-4,6-3,Normal,6-4,0,0.9412,0.8031,0.2664,0.2574,-0.009,0.9,0.8031
Grass,2022-06-13,Ons Jabeur,Coco Gauff,7-6(4) 6-2,7-6,TB,6-2,0,0.9168,0.5711,0.0704,0.0614,-0.009,0.9,0.5368
Grass,2022-06-13,Alycia Parks,Qinwen Zheng,6-3 7-6(4),6-3,Normal,7-6,1,0.8163,0.8398,0.2452,0.2452,0.0,0.8163,0.8398
Grass,2022-06-13,Ons Jabeur,Karolina Muchova,6-3 6-3,6-3,Normal,6-3,0,0.9112,0.6676,0.1307,0.1344,0.0037,0.9,0.6676
Grass,2022-06-13,Ons Jabeur,Aliaksandra Sasnovich,6-7(3) 6-2 6-2,6-7,TB,6-2,0,0.762,0.529,0.0986,0.1153,0.0167,0.7163,0.5502
Grass,2022-06-13,Veronika Kudermetova,Aryna Sabalenka,2-6 7-5 6-4,2-6,Blowout,7-5,0,0.6732,0.7669,0.1565,0.1596,0.0031,0.6867,0.7362
Grass,2022-06-13,Coco Gauff,Ann Li,6-2 7-6(2),6-2,Blowout,7-6,1,0.7889,0.4473,0.062,0.0735,0.0115,0.7573,0.4563
Grass,2022-06-13,Xin Yu Wang,Tamara Korpatsch,3-6 6-3 6-4,3-6,Normal,6-3,0,0.7708,0.7134,0.173,0.173,0.0,0.7708,0.7134
Grass,2022-06-13,Daria Saville,Jil Teichmann,6-7(2) 7-5 6-2,6-7,TB,7-5,0,0.6789,0.5489,0.12,0.128,0.008,0.6382,0.5709
Grass,2022-06-13,Anna Kalinskaya,Alize Cornet,6-4 6-4,6-4,Normal,6-4,0,0.6776,0.5176,0.1114,0.1114,0.0,0.6776,0.5176
Grass,2022-06-13,Ons Jabeur,Alycia Parks,6-2 7-6(8),6-2,Blowout,7-6,1,0.799,0.5171,0.0846,0.0968,0.0123,0.767,0.5275
Grass,2022-06-13,Maria Sakkari,Leolia Jeanjean,6-3 6-2,6-3,Normal,6-2,0,0.9645,0.4833,0.0229,0.0421,0.0192,0.9,0.4833
Grass,2022-06-13,Daria Kasatkina,Ekaterina Alexandrova,5-7 6-1 6-1,5-7,7-5,6-1,0,0.601,0.3826,0.0918,0.1018,0.0101,0.571,0.394
Grass,2022-06-13,Belinda Bencic,Veronika Kudermetova,3-6 6-3 6-3,3-6,Normal,6-3,0,0.721,0.5554,0.1164,0.1164,0.0,0.721,0.5554
Grass,2022-06-20,Anhelina Kalinina,Yulia Putintseva,6-3 2-6 6-3,6-3,Normal,2-6,0,0.6697,0.4309,0.0877,0.0877,0.0,0.6697,0.4309
Grass,2022-06-20,Kirsten Flipkens,Elise Mertens,6-2 2-6 6-1,6-2,Blowout,2-6,0,0.6869,0.5,0.1045,0.1121,0.0076,0.6594,0.51
Grass,2022-06-20,Viktoriya Tomova,Kirsten Flipkens,3-6 6-3 6-4,3-6,Normal,6-3,0,0.7612,0.6838,0.1605,0.1605,0.0,0.7612,0.6838
Grass,2022-06-20,Jodie Burrage,Petra Martic,3-6 7-5 6-3,3-6,Normal,7-5,0,0.7263,0.6193,0.1374,0.1374,0.0,0.7263,0.6193
Grass,2022-06-20,Anhelina Kalinina,Maria Sakkari,3-6 7-5 6-4,3-6,Normal,7-5,0,0.7448,0.7669,0.1842,0.1842,0.0,0.7448,0.7669
Grass,2022-06-20,Madison Keys,Lauren Davis,6-4 6-3,6-4,Normal,6-3,0,0.6317,0.3365,0.0713,0.0713,0.0,0.6317,0.3365
Grass,2022-06-20,Yulia Putintseva,Sara Sorribes Tormo,7-5 6-1,7-5,7-5,6-1,0,0.7086,0.3074,0.0429,0.0343,-0.0086,0.7299,0.2921
Grass,2022-06-20,Beatriz Haddad Maia,Kaia Kanepi,6-4 3-6 6-3,6-4,Normal,3-6,0,0.822,0.8324,0.2451,0.2451,0.0,0.822,0.8324
Grass,2022-06-20,Lauren Davis,Elena Gabriela Ruse,6-4 6-4,6-4,Normal,6-4,0,0.5416,0.3715,0.1043,0.1043,0.0,0.5416,0.3715
Grass,2022-06-20,Caroline Garcia,Alize Cornet,7-6(9) 3-6 7-5,7-6,TB,3-6,0,0.8476,0.9043,0.3125,0.299,-0.0135,0.8815,0.85
Grass,2022-06-20,Camila Giorgi,Rebecca Marino,7-5 6-4,7-5,7-5,6-4,0,0.5,0.3268,0.1071,0.0994,-0.0077,0.515,0.3104
Grass,2022-06-20,Harriet Dart,Jil Teichmann,7-6(7) 4-6 6-3,7-6,TB,4-6,0,0.6452,0.5202,0.1166,0.1043,-0.0123,0.671,0.4889
Grass,2022-06-20,Katie Boulter,Karolina Pliskova,1-6 6-4 6-4,1-6,Blowout,6-4,0,0.6019,0.5718,0.1282,0.1249,-0.0033,0.6139,0.5489
Grass,2022-06-20,Magda Linette,Danka Kovinic,7-6(1) 6-1,7-6,TB,6-1,0,0.9765,0.7357,0.1697,0.1524,-0.0174,0.9,0.6916
Grass,2022-06-20,Kaia Kanepi,Nuria Parrizas Diaz,6-7(4) 6-4 6-4,6-7,TB,6-4,0,0.834,0.6582,0.1439,0.1615,0.0176,0.7839,0.6845
Grass,2022-06-20,Lesia Tsurenko,Elena Rybakina,1-6 7-5 6-3,1-6,Blowout,7-5,0,0.7471,0.8163,0.1954,0.1953,-0.0002,0.762,0.7836
Grass,2022-06-20,Jodie Burrage,Paula Badosa,6-4 6-3,6-4,Normal,6-3,0,0.866,0.6732,0.1472,0.1472,0.0,0.866,0.6732
Grass,2022-06-20,Katie Boulter,Tereza Martincova,7-5 7-6(5),7-5,7-5,7-6,1,0.7628,0.6338,0.1405,0.1239,-0.0166,0.7857,0.6021
Grass,2022-06-20,Camila Giorgi,Garbine Muguruza,7-5 6-3,7-5,7-5,6-3,0,0.8016,0.5542,0.0993,0.0809,-0.0184,0.8257,0.5265
Grass,2022-06-20,Magda Linette,Alison Riske Amritraj,6-7(3) 6-3 7-6(4),6-7,TB,6-3,0,0.7206,0.7766,0.1767,0.1574,-0.0193,0.6774,0.8076
Grass,2022-06-20,Jelena Ostapenko,Ajla Tomljanovic,6-4 6-4,6-4,Normal,6-4,0,0.8197,0.6527,0.1431,0.1431,0.0,0.8197,0.6527
Grass,2022-06-20,Sara Sorribes Tormo,Panna Udvardy,6-3 6-0,6-3,Normal,6-0,0,0.7453,0.1549,0.0093,0.0093,0.0,0.7453,0.1549
Grass,2022-06-20,Shelby Rogers,Marie Bouzkova,3-6 6-3 6-4,3-6,Normal,6-3,0,0.6527,0.6122,0.1358,0.1358,0.0,0.6527,0.6122
Grass,2022-06-20,Magdalena Frech,Qinwen Zheng,6-3 6-0,6-3,Normal,6-0,0,0.8332,0.3986,0.036,0.036,0.0,0.8332,0.3986
Grass,2022-06-20,Caroline Garcia,Bianca Andreescu,6-7(5) 6-4 6-4,6-7,TB,6-4,0,0.8612,0.6891,0.1586,0.1781,0.0195,0.8096,0.7166
Grass,2022-06-20,Marta Kostyuk,Barbora Krejcikova,4-6 6-3 6-4,4-6,Normal,6-3,0,0.8188,0.7318,0.1871,0.1871,0.0,0.8188,0.7318
Grass,2022-06-20,Kirsten Flipkens,Maryna Zanevska,6-2 6-3,6-2,Blowout,6-3,0,0.6364,0.3074,0.0621,0.0711,0.009,0.6109,0.3136
Grass,2022-06-20,Marta Kostyuk,Viktorija Golubic,6-2 6-1,6-2,Blowout,6-1,0,0.8126,0.2835,0.0171,0.0235,0.0064,0.7801,0.2892
Grass,2022-06-20,Harriet Dart,Madison Brengle,3-6 6-1 6-4,3-6,Normal,6-1,0,0.6776,0.4233,0.0835,0.0835,0.0,0.6776,0.4233
Grass,2022-06-20,Donna Vekic,Dayana Yastremska,6-0 6-2,6-0,Blowout,6-2,0,0.904,0.2005,0.0019,0.0037,0.0018,0.8678,0.2045
Grass,2022-06-20,Lesia Tsurenko,Camila Osorio,7-5 7-6(2),7-5,7-5,7-6,1,0.5489,0.4134,0.1103,0.1029,-0.0075,0.5654,0.3928
Grass,2022-06-20,Ajla Tomljanovic,Aleksandra Krunic,6-0 4-6 6-3,6-0,Blowout,4-6,0,0.6931,0.4126,0.0763,0.0859,0.0095,0.6654,0.4209
Grass,2022-06-20,Rebecca Marino,Heather Watson,7-6(1) 6-4,7-6,TB,6-4,0,0.9313,0.6732,0.1276,0.111,-0.0166,0.9,0.6328
Grass,2022-06-20,Garbine Muguruza,Magdalena Frech,6-1 7-6(7),6-1,Blowout,7-6,1,0.8702,0.6919,0.1591,0.172,0.0129,0.8354,0.7058
Grass,2022-06-20,Petra Kvitova,Donna Vekic,6-1 7-6(1),6-1,Blowout,7-6,1,0.9822,0.7357,0.1672,0.2033,0.036,0.9,0.7504
Grass,2022-06-20,Viktoriya Tomova,Shelby Rogers,4-6 6-3 6-2,4-6,Normal,6-3,0,0.8222,0.7251,0.1835,0.1835,0.0,0.8222,0.7251
Grass,2022-06-20,Simona Halep,Amanda Anisimova,6-2 6-1,6-2,Blowout,6-1,0,0.9061,0.3342,0.0106,0.0168,0.0063,0.8699,0.3409
Grass,2022-06-20,Camila Giorgi,Viktoriya Tomova,6-2 6-1,6-2,Blowout,6-1,0,0.8776,0.3199,0.0127,0.019,0.0064,0.8425,0.3263
Grass,2022-06-20,Bianca Andreescu,Daria Kasatkina,6-4 6-1,6-4,Normal,6-1,0,0.6919,0.3509,0.0587,0.0587,0.0,0.6919,0.3509
Grass,2022-06-20,Caroline Garcia,Kamilla Rakhimova,6-3 6-4,6-3,Normal,6-4,0,0.8107,0.7607,0.2017,0.2017,0.0,0.8107,0.7607
