run_date,match_date,league,home_team,away_team,model,lambda_corners,k_dispersion,p_under_12_5_raw,p_under_12_5_cal,p_under_12_5,fair_odds_under_12_5,offered_odds_under_12_5,implied_probability,edge,odds_source,recommended
2026-04-04,2026-04-04,N1,ajax,fc twente,nb,10.456918786276777,146.94998959028268,0.741079314029732,0.7464416720337497,0.7464416720337497,1.3396894057045436,,,,missing,False
2026-04-04,2026-04-04,N1,psv,utrecht,nb,10.881137703816423,146.94998959028268,0.6974287371853927,0.7449834704337452,0.7449834704337452,1.3423116615161659,,,,missing,False
2026-04-04,2026-04-04T14:30:00+00:00,N1,psv,utrecht,nb,10.881137703816423,146.94998959028268,0.6974287371853927,0.7449834704337452,0.7449834704337452,1.3423116615161659,,,,missing,False
2026-04-04,2026-04-04,N1,az alkmaar,fortuna sittard,nb,10.99655020344118,146.94998959028268,0.6852314638341599,0.7445975338400972,0.7445975338400972,1.3430074027276468,,,,missing,False
2026-04-04,2026-04-04T16:45:00+00:00,N1,az alkmaar,fortuna sittard,nb,10.99655020344118,146.94998959028268,0.6852314638341599,0.7445975338400972,0.7445975338400972,1.3430074027276468,,,,missing,False
2026-04-04,2026-04-04,SA1,al hilal,al taawon,nb,10.363434537443705,12.0,0.7143685224531483,0.7430304219567315,0.7430304219567315,1.3458399150960099,,,,missing,False
2026-04-04,2026-04-04T18:00:00+00:00,SA1,al hilal,al taawon,nb,10.363434537443705,12.0,0.7143685224531483,0.7430304219567315,0.7430304219567315,1.3458399150960099,,,,missing,False
2026-04-04,2026-04-04,SW1,lugano,thun,nb,10.181626336458097,86.52283486494014,0.7644373078292953,0.7351638431372775,0.7351638431372775,1.3602409984317871,,,,missing,False
2026-04-04,2026-04-04T16:00:00+00:00,SW1,lugano,thun,nb,10.181626336458097,86.52283486494014,0.7644373078292953,0.7351638431372775,0.7351638431372775,1.3602409984317871,,,,missing,False
2026-04-04,2026-04-04,SW1,basel,young boys,nb,10.038105266516695,86.52283486494014,0.7779570663128395,0.7284164104371919,0.7284164104371919,1.3728411189964886,,,,missing,False
2026-04-04,2026-04-04T18:30:00+00:00,SW1,basel,young boys,nb,10.038105266516695,86.52283486494014,0.7779570663128395,0.7284164104371919,0.7284164104371919,1.3728411189964886,,,,missing,False
